job_id,support_id,status,code,message,item,raw_sum,min_probability,max_probability
pew_work_family_geometry2_001,1,ok,,,hobbies,1.0,0.22,0.78
pew_work_family_geometry2_001,1,ok,,,physical_abilities,1.0,0.38,0.62
pew_work_family_geometry2_001,1,ok,,,parenting,1.0,0.32,0.68
pew_work_family_geometry2_001,1,ok,,,feelings,1.0,0.3,0.7
pew_work_family_geometry2_001,1,ok,,,workplace,1.0,0.24,0.76
pew_work_family_geometry2_001,1,ok,,,relationship_status,1.0,0.03,0.88
pew_work_family_geometry2_001,1,ok,,,children_at_home,1.0,0.03,0.9
pew_work_family_geometry2_001,1,ok,,,household_income,1.0,0.03,0.82
pew_work_family_geometry2_001,1,ok,,,marriage_importance,1.0,0.03,0.75
pew_work_family_geometry2_001,1,ok,,,parenthood_importance,0.9999999999999999,0.08,0.52
pew_work_family_geometry2_001,1,ok,,,paid_work_priority,1.0,0.07,0.55
pew_work_family_geometry2_001,1,ok,,,childcare_division,1.0,0.08,0.46
pew_work_family_geometry2_001,1,ok,,,housework_division,1.0,0.11,0.5
pew_work_family_geometry2_001,1,ok,,,financial_decision_style,1.0000000000000002,0.07,0.53
pew_work_family_geometry2_001,1,ok,,,career_sacrifice_rule,1.0,0.12,0.47
pew_work_family_geometry2_002,2,ok,,,hobbies,1.0,0.34,0.66
pew_work_family_geometry2_002,2,ok,,,physical_abilities,1.0,0.43,0.57
pew_work_family_geometry2_002,2,ok,,,parenting,1.0,0.38,0.62
pew_work_family_geometry2_002,2,ok,,,feelings,1.0,0.35,0.65
pew_work_family_geometry2_002,2,ok,,,workplace,1.0,0.32,0.68
pew_work_family_geometry2_002,2,ok,,,relationship_status,1.0,0.02,0.87
pew_work_family_geometry2_002,2,ok,,,children_at_home,1.0,0.03,0.82
pew_work_family_geometry2_002,2,ok,,,household_income,1.0,0.02,0.78
pew_work_family_geometry2_002,2,ok,,,marriage_importance,1.0,0.07,0.47
pew_work_family_geometry2_002,2,ok,,,parenthood_importance,1.0,0.07,0.54
pew_work_family_geometry2_002,2,ok,,,paid_work_priority,1.0,0.08,0.57
pew_work_family_geometry2_002,2,ok,,,childcare_division,1.0,0.08,0.53
pew_work_family_geometry2_002,2,ok,,,housework_division,0.9999999999999999,0.07,0.6
pew_work_family_geometry2_002,2,ok,,,financial_decision_style,0.9999999999999999,0.1,0.5
pew_work_family_geometry2_002,2,ok,,,career_sacrifice_rule,0.9999999999999999,0.1,0.47
pew_work_family_geometry2_003,3,ok,,,hobbies,1.0,0.28,0.72
pew_work_family_geometry2_003,3,ok,,,physical_abilities,1.0,0.25,0.75
pew_work_family_geometry2_003,3,ok,,,parenting,1.0,0.31,0.69
pew_work_family_geometry2_003,3,ok,,,feelings,1.0,0.3,0.7
pew_work_family_geometry2_003,3,ok,,,workplace,1.0,0.26,0.74
pew_work_family_geometry2_003,3,ok,,,relationship_status,1.0,0.03,0.88
pew_work_family_geometry2_003,3,ok,,,children_at_home,1.0,0.03,0.86
pew_work_family_geometry2_003,3,ok,,,household_income,1.0,0.03,0.82
pew_work_family_geometry2_003,3,ok,,,marriage_importance,1.0,0.05,0.7
pew_work_family_geometry2_003,3,ok,,,parenthood_importance,1.0,0.06,0.66
pew_work_family_geometry2_003,3,ok,,,paid_work_priority,1.0,0.08,0.52
pew_work_family_geometry2_003,3,ok,,,childcare_division,0.9999999999999999,0.13,0.47
pew_work_family_geometry2_003,3,ok,,,housework_division,0.9999999999999999,0.08,0.62
pew_work_family_geometry2_003,3,ok,,,financial_decision_style,1.0,0.12,0.45
pew_work_family_geometry2_003,3,ok,,,career_sacrifice_rule,1.0,0.13,0.51
pew_work_family_geometry2_004,4,ok,,,hobbies,1.0,0.32,0.68
pew_work_family_geometry2_004,4,ok,,,physical_abilities,1.0,0.22,0.78
pew_work_family_geometry2_004,4,ok,,,parenting,1.0,0.28,0.72
pew_work_family_geometry2_004,4,ok,,,feelings,1.0,0.18,0.82
pew_work_family_geometry2_004,4,ok,,,workplace,1.0,0.31,0.69
pew_work_family_geometry2_004,4,ok,,,relationship_status,1.0,0.04,0.84
pew_work_family_geometry2_004,4,ok,,,children_at_home,1.0,0.06,0.78
pew_work_family_geometry2_004,4,ok,,,household_income,1.0,0.07,0.66
pew_work_family_geometry2_004,4,ok,,,marriage_importance,1.0,0.08,0.57
pew_work_family_geometry2_004,4,ok,,,parenthood_importance,1.0,0.1,0.46
pew_work_family_geometry2_004,4,ok,,,paid_work_priority,1.0,0.06,0.62
pew_work_family_geometry2_004,4,ok,,,childcare_division,1.0,0.08,0.43
pew_work_family_geometry2_004,4,ok,,,housework_division,1.0,0.13,0.46
pew_work_family_geometry2_004,4,ok,,,financial_decision_style,1.0,0.04,0.74
pew_work_family_geometry2_004,4,ok,,,career_sacrifice_rule,1.0,0.12,0.49
pew_work_family_geometry2_005,5,ok,,,hobbies,1.0,0.24,0.76
pew_work_family_geometry2_005,5,ok,,,physical_abilities,1.0,0.18,0.82
pew_work_family_geometry2_005,5,ok,,,parenting,1.0,0.3,0.7
pew_work_family_geometry2_005,5,ok,,,feelings,1.0,0.2,0.8
pew_work_family_geometry2_005,5,ok,,,workplace,1.0,0.28,0.72
pew_work_family_geometry2_005,5,ok,,,relationship_status,1.0,0.03,0.86
pew_work_family_geometry2_005,5,ok,,,children_at_home,1.0000000000000002,0.05,0.78
pew_work_family_geometry2_005,5,ok,,,household_income,1.0,0.09,0.65
pew_work_family_geometry2_005,5,ok,,,marriage_importance,1.0,0.09,0.45
pew_work_family_geometry2_005,5,ok,,,parenthood_importance,0.9999999999999999,0.1,0.42
pew_work_family_geometry2_005,5,ok,,,paid_work_priority,1.0,0.08,0.52
pew_work_family_geometry2_005,5,ok,,,childcare_division,0.9999999999999999,0.12,0.45
pew_work_family_geometry2_005,5,ok,,,housework_division,0.9999999999999999,0.12,0.44
pew_work_family_geometry2_005,5,ok,,,financial_decision_style,1.0,0.08,0.44
pew_work_family_geometry2_005,5,ok,,,career_sacrifice_rule,1.0,0.12,0.48
