job_id,support_id,status,code,message,item,raw_sum,min_probability,max_probability
pew_work_family_geometry5_001,1,ok,,,hobbies,1.0,0.15,0.85
pew_work_family_geometry5_001,1,ok,,,physical_abilities,1.0,0.12,0.88
pew_work_family_geometry5_001,1,ok,,,parenting,1.0,0.14,0.86
pew_work_family_geometry5_001,1,ok,,,feelings,1.0,0.13,0.87
pew_work_family_geometry5_001,1,ok,,,workplace,1.0,0.16,0.84
pew_work_family_geometry5_001,1,ok,,,relationship_status,1.0,0.05,0.85
pew_work_family_geometry5_001,1,ok,,,children_at_home,1.0,0.05,0.85
pew_work_family_geometry5_001,1,ok,,,household_income,1.0,0.03,0.85
pew_work_family_geometry5_001,1,ok,,,marriage_importance,1.0,0.05,0.85
pew_work_family_geometry5_001,1,ok,,,parenthood_importance,1.0,0.03,0.87
pew_work_family_geometry5_001,1,ok,,,paid_work_priority,1.0,0.05,0.85
pew_work_family_geometry5_001,1,ok,,,childcare_division,1.0,0.05,0.85
pew_work_family_geometry5_001,1,ok,,,housework_division,1.0,0.05,0.85
pew_work_family_geometry5_001,1,ok,,,financial_decision_style,1.0,0.05,0.85
pew_work_family_geometry5_001,1,ok,,,career_sacrifice_rule,1.0,0.05,0.85
pew_work_family_geometry5_002,2,ok,,,hobbies,1.0,0.12,0.88
pew_work_family_geometry5_002,2,ok,,,physical_abilities,1.0,0.12,0.88
pew_work_family_geometry5_002,2,ok,,,parenting,1.0,0.1,0.9
pew_work_family_geometry5_002,2,ok,,,feelings,1.0,0.09,0.91
pew_work_family_geometry5_002,2,ok,,,workplace,1.0,0.13,0.87
pew_work_family_geometry5_002,2,ok,,,relationship_status,1.0,0.04,0.86
pew_work_family_geometry5_002,2,ok,,,children_at_home,1.0,0.03,0.88
pew_work_family_geometry5_002,2,ok,,,household_income,1.0,0.03,0.86
pew_work_family_geometry5_002,2,ok,,,marriage_importance,1.0,0.03,0.84
pew_work_family_geometry5_002,2,ok,,,parenthood_importance,1.0,0.03,0.84
pew_work_family_geometry5_002,2,ok,,,paid_work_priority,1.0,0.04,0.83
