job_id,support_id,status,code,message,item,raw_sum,min_probability,max_probability
teen_social_life_target_blueprints_001,1,ok,,,social_media_hours,1.0,0.1,0.62
teen_social_life_target_blueprints_001,1,ok,,,posting_frequency,1.0,0.12,0.5
teen_social_life_target_blueprints_001,1,ok,,,late_night_use,1.0,0.12,0.44
teen_social_life_target_blueprints_001,1,ok,,,sleep_interference,1.0,0.08,0.48
teen_social_life_target_blueprints_001,1,ok,,,social_comparison,0.9999999999999999,0.04,0.7
teen_social_life_target_blueprints_001,1,ok,,,connection_effect,1.0,0.14,0.52
teen_social_life_target_blueprints_001,1,ok,,,parental_rules,1.0,0.08,0.5
teen_social_life_target_blueprints_001,1,ok,,,primary_platform,1.0,0.03,0.45
teen_social_life_target_blueprints_001,1,ok,,,school_effort,1.0,0.08,0.44
teen_social_life_target_blueprints_001,1,ok,,,academic_confidence,1.0,0.04,0.63
teen_social_life_target_blueprints_001,1,ok,,,homework_distraction,1.0,0.14,0.42
teen_social_life_target_blueprints_001,1,ok,,,organized_activity,1.0,0.06,0.6
teen_social_life_target_blueprints_001,1,ok,,,career_clarity,1.0,0.04,0.63
teen_social_life_target_blueprints_001,1,ok,,,future_optimism,1.0,0.06,0.55
teen_social_life_target_blueprints_001,1,ok,,,peer_belonging,1.0,0.05,0.58
teen_social_life_target_blueprints_002,2,ok,,,social_media_hours,1.0,0.16,0.68
teen_social_life_target_blueprints_002,2,ok,,,posting_frequency,1.0,0.07,0.55
teen_social_life_target_blueprints_002,2,ok,,,late_night_use,1.0,0.08,0.5
teen_social_life_target_blueprints_002,2,ok,,,sleep_interference,1.0,0.1,0.48
teen_social_life_target_blueprints_002,2,ok,,,social_comparison,1.0,0.03,0.5
teen_social_life_target_blueprints_002,2,ok,,,connection_effect,1.0,0.2,0.58
teen_social_life_target_blueprints_002,2,ok,,,parental_rules,1.0,0.08,0.53
teen_social_life_target_blueprints_002,2,ok,,,primary_platform,1.0,0.01,0.4
teen_social_life_target_blueprints_002,2,ok,,,school_effort,1.0,0.03,0.65
