support_id,job_id,weight
1,teen_social_life_target_blueprints_001,1.4473979513841594e-07
2,teen_social_life_target_blueprints_002,9.469016637075658e-07
3,teen_social_life_target_blueprints_003,7.262285233729193e-06
4,teen_social_life_target_blueprints_004,1.9844804095075448e-05
5,teen_social_life_target_blueprints_005,0.00025015516935568633
6,teen_social_life_target_blueprints_006,0.002575238382432465
7,teen_social_life_target_blueprints_007,5.325810837803524e-06
8,teen_social_life_target_blueprints_008,1.2143382775019776e-06
9,teen_social_life_target_blueprints_009,1.3476301186131714e-05
10,teen_social_life_target_blueprints_010,9.742380338789363e-08
11,teen_social_life_target_blueprints_011,1.3034661600975178e-06
12,teen_social_life_target_blueprints_012,2.7657064488101537e-06
13,teen_social_life_target_blueprints_013,1.1790669829533348e-07
14,teen_social_life_target_blueprints_014,6.854544420478739e-07
15,teen_social_life_target_blueprints_015,5.907177878175731e-07
16,teen_social_life_target_blueprints_016,1.885083652823804e-05
17,teen_social_life_target_blueprints_017,1.1349953910341563e-07
18,teen_social_life_target_blueprints_018,3.362543547662911e-07
19,teen_social_life_target_blueprints_019,5.869547671430019e-07
20,teen_social_life_target_blueprints_020,1.2367031442550532e-05
21,teen_social_life_target_blueprints_021,1.103492930996083e-06
22,teen_social_life_target_blueprints_022,0.0008216675825979614
23,teen_social_life_target_blueprints_023,2.8521901848836052e-06
24,teen_social_life_target_blueprints_024,2.755463913226573e-07
25,teen_social_life_target_blueprints_025,0.008243753855885366
26,teen_social_life_target_blueprints_026,6.503498269011825e-06
27,teen_social_life_target_blueprints_027,1.0408464249642799e-05
28,teen_social_life_target_blueprints_028,3.151669061280928e-07
29,teen_social_life_target_blueprints_029,3.020878731992517e-07
30,teen_social_life_target_blueprints_030,0.026581352747069117
31,teen_social_life_target_blueprints_031,2.6939251842208927e-06
32,teen_social_life_target_blueprints_032,8.242280439090383e-07
33,teen_social_life_target_blueprints_033,6.805808102666521e-05
34,teen_social_life_target_blueprints_034,9.446536779565127e-05
35,teen_social_life_target_blueprints_035,5.738902020478782e-07
36,teen_social_life_target_blueprints_036,3.1897192258010843e-06
37,teen_social_life_target_blueprints_037,4.141530509741779e-07
38,teen_social_life_target_blueprints_038,5.274863679161534e-07
39,teen_social_life_target_blueprints_039,9.025926993732746e-06
40,teen_social_life_target_blueprints_040,1.4012683952328583e-06
41,teen_social_life_target_blueprints_041,9.423991322479049e-07
42,teen_social_life_target_blueprints_042,1.2359144388925297e-05
43,teen_social_life_target_blueprints_043,5.939634414417322e-07
44,teen_social_life_target_blueprints_044,5.663790716540806e-06
45,teen_social_life_target_blueprints_045,8.423405265030083e-07
46,teen_social_life_target_blueprints_046,1.927611451789996e-05
47,teen_social_life_target_blueprints_047,1.6814102530500898e-07
48,teen_social_life_target_blueprints_048,6.204043947337914e-07
49,teen_social_life_target_blueprints_049,5.491782584890093e-07
50,teen_social_life_target_blueprints_050,8.342373973916285e-06
51,teen_social_life_target_blueprints_051,4.126698273420665e-05
52,teen_social_life_target_blueprints_052,1.1459896275034223e-07
53,teen_social_life_target_blueprints_053,5.003495052900681e-07
54,teen_social_life_target_blueprints_054,5.07759705926927e-06
55,teen_social_life_target_blueprints_055,1.5245710018421289e-05
56,teen_social_life_target_blueprints_056,0.0007505095192549434
57,teen_social_life_target_blueprints_057,1.9980411494774116e-07
58,teen_social_life_target_blueprints_058,3.9634213476239665e-07
59,teen_social_life_target_blueprints_059,5.908471802796629e-05
60,teen_social_life_target_blueprints_060,7.121554282191137e-07
61,teen_social_life_target_blueprints_061,7.1376184284878906e-06
62,teen_social_life_target_blueprints_062,4.1304150649420546e-07
63,teen_social_life_target_blueprints_063,2.6335352604183397e-06
64,teen_social_life_target_blueprints_064,2.614631569805588e-05
65,teen_social_life_target_blueprints_065,7.746745066142949e-07
66,teen_social_life_target_blueprints_066,1.624131098794699e-06
67,teen_social_life_target_blueprints_067,5.091530754145299e-07
68,teen_social_life_target_blueprints_068,9.273229890384082e-07
69,teen_social_life_target_blueprints_069,5.585129011611184e-07
70,teen_social_life_target_blueprints_070,2.791792552573409e-07
71,teen_social_life_target_blueprints_071,2.2683127931474652e-07
72,teen_social_life_target_blueprints_072,3.3233314429265955e-07
73,teen_social_life_target_blueprints_073,2.1881723790487273e-07
74,teen_social_life_target_blueprints_074,1.4675228358921456e-06
75,teen_social_life_target_blueprints_075,2.06672966847467e-07
76,teen_social_life_target_blueprints_076,1.1878268943610118e-06
77,teen_social_life_target_blueprints_077,1.5832474685238288e-07
78,teen_social_life_target_blueprints_078,1.1005420457812464e-05
79,teen_social_life_target_blueprints_079,1.6534828162641604e-06
80,teen_social_life_target_blueprints_080,2.7278194310077754e-07
81,teen_social_life_target_blueprints_081,6.081775136608123e-06
82,teen_social_life_target_blueprints_082,1.786808036393277e-06
83,teen_social_life_target_blueprints_083,9.122102510680817e-08
84,teen_social_life_target_blueprints_084,1.3456096817309433e-07
85,teen_social_life_target_blueprints_085,4.6058810490955475e-07
86,teen_social_life_target_blueprints_086,2.5645987837574663e-06
87,teen_social_life_target_blueprints_087,2.2633936667169255e-07
88,teen_social_life_target_blueprints_088,4.949693042081974e-07
89,teen_social_life_target_blueprints_089,4.21237189473789e-06
90,teen_social_life_target_blueprints_090,6.936067759151888e-07
91,teen_social_life_target_blueprints_091,4.411046254794132e-06
92,teen_social_life_target_blueprints_092,7.239196262990166e-07
93,teen_social_life_target_blueprints_093,1.135472192562202e-06
94,teen_social_life_target_blueprints_094,7.926721348757081e-07
95,teen_social_life_target_blueprints_095,3.797027659773874e-07
96,teen_social_life_target_blueprints_096,1.2997195565827915e-06
97,teen_social_life_target_blueprints_097,4.2704245246759715e-06
98,teen_social_life_target_blueprints_098,0.04476631870548425
99,teen_social_life_target_blueprints_099,2.710326412500987e-07
100,teen_social_life_target_blueprints_100,5.005755517231037e-07
101,teen_social_life_target_blueprints_101,2.9813395873034134e-07
102,teen_social_life_target_blueprints_102,1.083163873935362e-06
103,teen_social_life_target_blueprints_103,1.226478527226749e-06
104,teen_social_life_target_blueprints_104,1.570577668199483e-06
105,teen_social_life_target_blueprints_105,1.1934522871265136e-06
106,teen_social_life_target_blueprints_106,1.5614967505635105e-06
107,teen_social_life_target_blueprints_107,1.271982902240282e-05
108,teen_social_life_target_blueprints_108,6.542972523252149e-07
109,teen_social_life_target_blueprints_109,6.266940642164256e-07
110,teen_social_life_target_blueprints_110,6.210682200227192e-06
111,teen_social_life_target_blueprints_111,1.1278273917521673e-06
112,teen_social_life_target_blueprints_112,6.206393686111871e-06
113,teen_social_life_target_blueprints_113,1.2942869359791776e-05
114,teen_social_life_target_blueprints_114,4.124482549221681e-07
115,teen_social_life_target_blueprints_115,3.8135859703433254e-07
116,teen_social_life_target_blueprints_116,1.4717674070944476e-06
117,teen_social_life_target_blueprints_117,2.670292507612555e-07
118,teen_social_life_target_blueprints_118,4.1531567842356823e-07
119,teen_social_life_target_blueprints_119,2.6449814829337407e-07
120,teen_social_life_target_blueprints_120,3.400973921727227e-07
121,teen_social_life_target_blueprints_121,1.003177223033405e-06
122,teen_social_life_target_blueprints_122,3.3207522071628438e-06
123,teen_social_life_target_blueprints_123,5.491486321580823e-07
