job_id,support_id,status,code,message,item,raw_sum,min_probability,max_probability
teen_social_big_support_001,1,ok,,,social_media_hours,0.9999999999999999,0.1,0.58
teen_social_big_support_001,1,ok,,,posting_frequency,1.0,0.11,0.34
teen_social_big_support_001,1,ok,,,late_night_use,1.0,0.09,0.4
teen_social_big_support_001,1,ok,,,sleep_interference,0.9999999999999999,0.08,0.38
teen_social_big_support_001,1,ok,,,social_comparison,1.0,0.09,0.4
teen_social_big_support_001,1,ok,,,connection_effect,1.0,0.13,0.52
teen_social_big_support_001,1,ok,,,parental_rules,1.0,0.13,0.39
teen_social_big_support_001,1,ok,,,primary_platform,1.0,0.07,0.24
teen_social_big_support_002,2,ok,,,social_media_hours,1.0,0.07,0.86
teen_social_big_support_002,2,ok,,,posting_frequency,1.0,0.14,0.34
teen_social_big_support_002,2,ok,,,late_night_use,1.0,0.1,0.41
teen_social_big_support_002,2,ok,,,sleep_interference,1.0000000000000002,0.11,0.39
teen_social_big_support_002,2,ok,,,social_comparison,1.0,0.12,0.38
teen_social_big_support_002,2,ok,,,connection_effect,1.0,0.08,0.6
teen_social_big_support_002,2,ok,,,parental_rules,1.0,0.12,0.38
teen_social_big_support_002,2,ok,,,primary_platform,1.0,0.01,0.25
teen_social_big_support_003,3,ok,,,social_media_hours,1.0,0.12,0.6
teen_social_big_support_003,3,ok,,,posting_frequency,1.0,0.1,0.4
teen_social_big_support_003,3,ok,,,late_night_use,1.0,0.05,0.4
teen_social_big_support_003,3,ok,,,sleep_interference,1.0,0.1,0.43
teen_social_big_support_003,3,ok,,,social_comparison,1.0,0.08,0.45
teen_social_big_support_003,3,ok,,,connection_effect,1.0,0.08,0.65
teen_social_big_support_003,3,ok,,,parental_rules,1.0,0.12,0.38
teen_social_big_support_003,3,ok,,,primary_platform,1.0,0.01,0.36
teen_social_big_support_004,4,ok,,,social_media_hours,1.0,0.2,0.55
teen_social_big_support_004,4,ok,,,posting_frequency,1.0,0.02,0.82
teen_social_big_support_004,4,ok,,,late_night_use,1.0,0.12,0.38
teen_social_big_support_004,4,ok,,,sleep_interference,1.0,0.15,0.35
teen_social_big_support_004,4,ok,,,social_comparison,1.0,0.14,0.36
teen_social_big_support_004,4,ok,,,connection_effect,1.0,0.16,0.56
teen_social_big_support_004,4,ok,,,parental_rules,1.0,0.13,0.38
teen_social_big_support_004,4,ok,,,primary_platform,1.0,0.04,0.3
teen_social_big_support_005,5,ok,,,social_media_hours,1.0,0.18,0.56
teen_social_big_support_005,5,ok,,,posting_frequency,0.9999999999999999,0.09,0.48
teen_social_big_support_005,5,ok,,,late_night_use,1.0,0.12,0.38
teen_social_big_support_005,5,ok,,,sleep_interference,1.0,0.12,0.4
teen_social_big_support_005,5,ok,,,social_comparison,1.0,0.14,0.38
teen_social_big_support_005,5,ok,,,connection_effect,1.0,0.12,0.46
teen_social_big_support_005,5,ok,,,parental_rules,1.0,0.12,0.38
teen_social_big_support_005,5,ok,,,primary_platform,1.0,0.01,0.28
teen_social_big_support_006,6,ok,,,social_media_hours,1.0,0.1,0.57
teen_social_big_support_006,6,ok,,,posting_frequency,0.9999999999999999,0.02,0.82
teen_social_big_support_006,6,ok,,,late_night_use,1.0,0.08,0.44
teen_social_big_support_006,6,ok,,,sleep_interference,1.0,0.13,0.38
teen_social_big_support_006,6,ok,,,social_comparison,1.0,0.1,0.43
teen_social_big_support_006,6,ok,,,connection_effect,1.0,0.08,0.64
teen_social_big_support_006,6,ok,,,parental_rules,1.0000000000000002,0.11,0.38
teen_social_big_support_006,6,ok,,,primary_platform,1.0,0.01,0.31
