support_id,job_id,item,option_index,option_code,option_label,probability
1,teen_social_big_support_001,social_media_hours,0,1,Less than one hour,0.58
1,teen_social_big_support_001,social_media_hours,1,2,One to three hours,0.32
1,teen_social_big_support_001,social_media_hours,2,3,Four or more hours,0.1
1,teen_social_big_support_001,posting_frequency,0,1,Never or almost never,0.34
1,teen_social_big_support_001,posting_frequency,1,2,Less than once a week,0.31
1,teen_social_big_support_001,posting_frequency,2,3,A few times a week,0.24
1,teen_social_big_support_001,posting_frequency,3,4,At least once a day,0.11
1,teen_social_big_support_001,late_night_use,0,1,Never,0.28
1,teen_social_big_support_001,late_night_use,1,2,Rarely,0.4
1,teen_social_big_support_001,late_night_use,2,3,Sometimes,0.23
1,teen_social_big_support_001,late_night_use,3,4,Often,0.09
1,teen_social_big_support_001,sleep_interference,0,1,Never,0.38
1,teen_social_big_support_001,sleep_interference,1,2,Rarely,0.36
1,teen_social_big_support_001,sleep_interference,2,3,Sometimes,0.18
1,teen_social_big_support_001,sleep_interference,3,4,Often,0.08
1,teen_social_big_support_001,social_comparison,0,1,Never,0.25
1,teen_social_big_support_001,social_comparison,1,2,Rarely,0.4
1,teen_social_big_support_001,social_comparison,2,3,Sometimes,0.26
1,teen_social_big_support_001,social_comparison,3,4,Often,0.09
1,teen_social_big_support_001,connection_effect,0,1,Makes me feel less connected,0.13
1,teen_social_big_support_001,connection_effect,1,2,Makes little difference,0.52
1,teen_social_big_support_001,connection_effect,2,3,Makes me feel more connected,0.35
1,teen_social_big_support_001,parental_rules,0,1,No rules,0.13
1,teen_social_big_support_001,parental_rules,1,2,A few loose rules,0.31
1,teen_social_big_support_001,parental_rules,2,3,Some clear rules,0.39
1,teen_social_big_support_001,parental_rules,3,4,Very strict rules,0.17
1,teen_social_big_support_001,primary_platform,0,1,TikTok,0.18
1,teen_social_big_support_001,primary_platform,1,2,Instagram,0.2
1,teen_social_big_support_001,primary_platform,2,3,YouTube,0.24
1,teen_social_big_support_001,primary_platform,3,4,Snapchat,0.19
1,teen_social_big_support_001,primary_platform,4,5,Another platform,0.12
1,teen_social_big_support_001,primary_platform,5,6,I do not use social media,0.07
2,teen_social_big_support_002,social_media_hours,0,1,Less than one hour,0.07
2,teen_social_big_support_002,social_media_hours,1,2,One to three hours,0.86
2,teen_social_big_support_002,social_media_hours,2,3,Four or more hours,0.07
2,teen_social_big_support_002,posting_frequency,0,1,Never or almost never,0.18
2,teen_social_big_support_002,posting_frequency,1,2,Less than once a week,0.34
2,teen_social_big_support_002,posting_frequency,2,3,A few times a week,0.34
2,teen_social_big_support_002,posting_frequency,3,4,At least once a day,0.14
2,teen_social_big_support_002,late_night_use,0,1,Never,0.1
2,teen_social_big_support_002,late_night_use,1,2,Rarely,0.34
2,teen_social_big_support_002,late_night_use,2,3,Sometimes,0.41
2,teen_social_big_support_002,late_night_use,3,4,Often,0.15
2,teen_social_big_support_002,sleep_interference,0,1,Never,0.18
2,teen_social_big_support_002,sleep_interference,1,2,Rarely,0.39
2,teen_social_big_support_002,sleep_interference,2,3,Sometimes,0.32
2,teen_social_big_support_002,sleep_interference,3,4,Often,0.11
2,teen_social_big_support_002,social_comparison,0,1,Never,0.16
2,teen_social_big_support_002,social_comparison,1,2,Rarely,0.38
2,teen_social_big_support_002,social_comparison,2,3,Sometimes,0.34
2,teen_social_big_support_002,social_comparison,3,4,Often,0.12
2,teen_social_big_support_002,connection_effect,0,1,Makes me feel less connected,0.08
2,teen_social_big_support_002,connection_effect,1,2,Makes little difference,0.32
2,teen_social_big_support_002,connection_effect,2,3,Makes me feel more connected,0.6
2,teen_social_big_support_002,parental_rules,0,1,No rules,0.12
2,teen_social_big_support_002,parental_rules,1,2,A few loose rules,0.38
2,teen_social_big_support_002,parental_rules,2,3,Some clear rules,0.35
2,teen_social_big_support_002,parental_rules,3,4,Very strict rules,0.15
2,teen_social_big_support_002,primary_platform,0,1,TikTok,0.25
2,teen_social_big_support_002,primary_platform,1,2,Instagram,0.22
2,teen_social_big_support_002,primary_platform,2,3,YouTube,0.17
2,teen_social_big_support_002,primary_platform,3,4,Snapchat,0.24
2,teen_social_big_support_002,primary_platform,4,5,Another platform,0.11
2,teen_social_big_support_002,primary_platform,5,6,I do not use social media,0.01
3,teen_social_big_support_003,social_media_hours,0,1,Less than one hour,0.12
3,teen_social_big_support_003,social_media_hours,1,2,One to three hours,0.28
3,teen_social_big_support_003,social_media_hours,2,3,Four or more hours,0.6
3,teen_social_big_support_003,posting_frequency,0,1,Never or almost never,0.1
3,teen_social_big_support_003,posting_frequency,1,2,Less than once a week,0.2
3,teen_social_big_support_003,posting_frequency,2,3,A few times a week,0.4
3,teen_social_big_support_003,posting_frequency,3,4,At least once a day,0.3
3,teen_social_big_support_003,late_night_use,0,1,Never,0.05
3,teen_social_big_support_003,late_night_use,1,2,Rarely,0.15
3,teen_social_big_support_003,late_night_use,2,3,Sometimes,0.4
3,teen_social_big_support_003,late_night_use,3,4,Often,0.4
3,teen_social_big_support_003,sleep_interference,0,1,Never,0.1
3,teen_social_big_support_003,sleep_interference,1,2,Rarely,0.25
3,teen_social_big_support_003,sleep_interference,2,3,Sometimes,0.43
3,teen_social_big_support_003,sleep_interference,3,4,Often,0.22
3,teen_social_big_support_003,social_comparison,0,1,Never,0.08
3,teen_social_big_support_003,social_comparison,1,2,Rarely,0.25
3,teen_social_big_support_003,social_comparison,2,3,Sometimes,0.45
3,teen_social_big_support_003,social_comparison,3,4,Often,0.22
3,teen_social_big_support_003,connection_effect,0,1,Makes me feel less connected,0.08
3,teen_social_big_support_003,connection_effect,1,2,Makes little difference,0.27
3,teen_social_big_support_003,connection_effect,2,3,Makes me feel more connected,0.65
3,teen_social_big_support_003,parental_rules,0,1,No rules,0.16
3,teen_social_big_support_003,parental_rules,1,2,A few loose rules,0.38
3,teen_social_big_support_003,parental_rules,2,3,Some clear rules,0.34
3,teen_social_big_support_003,parental_rules,3,4,Very strict rules,0.12
3,teen_social_big_support_003,primary_platform,0,1,TikTok,0.36
3,teen_social_big_support_003,primary_platform,1,2,Instagram,0.25
3,teen_social_big_support_003,primary_platform,2,3,YouTube,0.15
3,teen_social_big_support_003,primary_platform,3,4,Snapchat,0.2
3,teen_social_big_support_003,primary_platform,4,5,Another platform,0.03
3,teen_social_big_support_003,primary_platform,5,6,I do not use social media,0.01
4,teen_social_big_support_004,social_media_hours,0,1,Less than one hour,0.2
4,teen_social_big_support_004,social_media_hours,1,2,One to three hours,0.55
4,teen_social_big_support_004,social_media_hours,2,3,Four or more hours,0.25
4,teen_social_big_support_004,posting_frequency,0,1,Never or almost never,0.82
4,teen_social_big_support_004,posting_frequency,1,2,Less than once a week,0.12
4,teen_social_big_support_004,posting_frequency,2,3,A few times a week,0.04
4,teen_social_big_support_004,posting_frequency,3,4,At least once a day,0.02
4,teen_social_big_support_004,late_night_use,0,1,Never,0.12
4,teen_social_big_support_004,late_night_use,1,2,Rarely,0.28
4,teen_social_big_support_004,late_night_use,2,3,Sometimes,0.38
4,teen_social_big_support_004,late_night_use,3,4,Often,0.22
4,teen_social_big_support_004,sleep_interference,0,1,Never,0.2
4,teen_social_big_support_004,sleep_interference,1,2,Rarely,0.35
4,teen_social_big_support_004,sleep_interference,2,3,Sometimes,0.3
4,teen_social_big_support_004,sleep_interference,3,4,Often,0.15
4,teen_social_big_support_004,social_comparison,0,1,Never,0.18
4,teen_social_big_support_004,social_comparison,1,2,Rarely,0.36
4,teen_social_big_support_004,social_comparison,2,3,Sometimes,0.32
4,teen_social_big_support_004,social_comparison,3,4,Often,0.14
4,teen_social_big_support_004,connection_effect,0,1,Makes me feel less connected,0.16
4,teen_social_big_support_004,connection_effect,1,2,Makes little difference,0.56
4,teen_social_big_support_004,connection_effect,2,3,Makes me feel more connected,0.28
4,teen_social_big_support_004,parental_rules,0,1,No rules,0.13
4,teen_social_big_support_004,parental_rules,1,2,A few loose rules,0.33
4,teen_social_big_support_004,parental_rules,2,3,Some clear rules,0.38
4,teen_social_big_support_004,parental_rules,3,4,Very strict rules,0.16
4,teen_social_big_support_004,primary_platform,0,1,TikTok,0.24
4,teen_social_big_support_004,primary_platform,1,2,Instagram,0.2
4,teen_social_big_support_004,primary_platform,2,3,YouTube,0.3
4,teen_social_big_support_004,primary_platform,3,4,Snapchat,0.14
4,teen_social_big_support_004,primary_platform,4,5,Another platform,0.08
4,teen_social_big_support_004,primary_platform,5,6,I do not use social media,0.04
5,teen_social_big_support_005,social_media_hours,0,1,Less than one hour,0.26
5,teen_social_big_support_005,social_media_hours,1,2,One to three hours,0.56
5,teen_social_big_support_005,social_media_hours,2,3,Four or more hours,0.18
5,teen_social_big_support_005,posting_frequency,0,1,Never or almost never,0.18
5,teen_social_big_support_005,posting_frequency,1,2,Less than once a week,0.48
5,teen_social_big_support_005,posting_frequency,2,3,A few times a week,0.25
5,teen_social_big_support_005,posting_frequency,3,4,At least once a day,0.09
5,teen_social_big_support_005,late_night_use,0,1,Never,0.12
5,teen_social_big_support_005,late_night_use,1,2,Rarely,0.34
5,teen_social_big_support_005,late_night_use,2,3,Sometimes,0.38
5,teen_social_big_support_005,late_night_use,3,4,Often,0.16
5,teen_social_big_support_005,sleep_interference,0,1,Never,0.2
5,teen_social_big_support_005,sleep_interference,1,2,Rarely,0.4
5,teen_social_big_support_005,sleep_interference,2,3,Sometimes,0.28
5,teen_social_big_support_005,sleep_interference,3,4,Often,0.12
5,teen_social_big_support_005,social_comparison,0,1,Never,0.16
5,teen_social_big_support_005,social_comparison,1,2,Rarely,0.38
5,teen_social_big_support_005,social_comparison,2,3,Sometimes,0.32
5,teen_social_big_support_005,social_comparison,3,4,Often,0.14
5,teen_social_big_support_005,connection_effect,0,1,Makes me feel less connected,0.12
5,teen_social_big_support_005,connection_effect,1,2,Makes little difference,0.42
5,teen_social_big_support_005,connection_effect,2,3,Makes me feel more connected,0.46
5,teen_social_big_support_005,parental_rules,0,1,No rules,0.18
5,teen_social_big_support_005,parental_rules,1,2,A few loose rules,0.38
5,teen_social_big_support_005,parental_rules,2,3,Some clear rules,0.32
5,teen_social_big_support_005,parental_rules,3,4,Very strict rules,0.12
5,teen_social_big_support_005,primary_platform,0,1,TikTok,0.28
5,teen_social_big_support_005,primary_platform,1,2,Instagram,0.22
5,teen_social_big_support_005,primary_platform,2,3,YouTube,0.17
5,teen_social_big_support_005,primary_platform,3,4,Snapchat,0.2
5,teen_social_big_support_005,primary_platform,4,5,Another platform,0.12
5,teen_social_big_support_005,primary_platform,5,6,I do not use social media,0.01
6,teen_social_big_support_006,social_media_hours,0,1,Less than one hour,0.1
6,teen_social_big_support_006,social_media_hours,1,2,One to three hours,0.57
6,teen_social_big_support_006,social_media_hours,2,3,Four or more hours,0.33
6,teen_social_big_support_006,posting_frequency,0,1,Never or almost never,0.02
6,teen_social_big_support_006,posting_frequency,1,2,Less than once a week,0.08
6,teen_social_big_support_006,posting_frequency,2,3,A few times a week,0.82
6,teen_social_big_support_006,posting_frequency,3,4,At least once a day,0.08
6,teen_social_big_support_006,late_night_use,0,1,Never,0.08
6,teen_social_big_support_006,late_night_use,1,2,Rarely,0.22
6,teen_social_big_support_006,late_night_use,2,3,Sometimes,0.44
6,teen_social_big_support_006,late_night_use,3,4,Often,0.26
6,teen_social_big_support_006,sleep_interference,0,1,Never,0.13
6,teen_social_big_support_006,sleep_interference,1,2,Rarely,0.31
6,teen_social_big_support_006,sleep_interference,2,3,Sometimes,0.38
6,teen_social_big_support_006,sleep_interference,3,4,Often,0.18
6,teen_social_big_support_006,social_comparison,0,1,Never,0.1
6,teen_social_big_support_006,social_comparison,1,2,Rarely,0.28
6,teen_social_big_support_006,social_comparison,2,3,Sometimes,0.43
6,teen_social_big_support_006,social_comparison,3,4,Often,0.19
6,teen_social_big_support_006,connection_effect,0,1,Makes me feel less connected,0.08
6,teen_social_big_support_006,connection_effect,1,2,Makes little difference,0.28
6,teen_social_big_support_006,connection_effect,2,3,Makes me feel more connected,0.64
6,teen_social_big_support_006,parental_rules,0,1,No rules,0.17
6,teen_social_big_support_006,parental_rules,1,2,A few loose rules,0.38
6,teen_social_big_support_006,parental_rules,2,3,Some clear rules,0.34
6,teen_social_big_support_006,parental_rules,3,4,Very strict rules,0.11
6,teen_social_big_support_006,primary_platform,0,1,TikTok,0.31
