support_id,job_id,weight
1,pew_work_family_detailed_001,0.00020773096745546642
2,pew_work_family_detailed_002,0.00020166523307384282
3,pew_work_family_detailed_003,0.001110103486591954
4,pew_work_family_detailed_004,0.0006974044748747079
5,pew_work_family_detailed_005,4.6336040859533953e-07
6,pew_work_family_detailed_006,0.0004821201898042524
7,pew_work_family_detailed_007,0.0019644199089015207
8,pew_work_family_detailed_008,0.0025749465175395015
9,pew_work_family_detailed_009,0.0004395799881483912
10,pew_work_family_detailed_010,9.566382004747369e-05
11,pew_work_family_detailed_011,0.00046875671932541165
12,pew_work_family_detailed_012,0.00019139644249903607
13,pew_work_family_detailed_013,5.359547952677021e-07
14,pew_work_family_detailed_014,4.315663947610087e-05
15,pew_work_family_detailed_015,8.694781286157466e-05
16,pew_work_family_detailed_016,0.0003387428162488051
17,pew_work_family_detailed_017,0.00046354131310919904
18,pew_work_family_detailed_018,0.0017847848486759626
19,pew_work_family_detailed_019,0.00021056679633428918
20,pew_work_family_detailed_020,0.0027653736369092994
21,pew_work_family_detailed_021,0.0016135429386844237
22,pew_work_family_detailed_022,6.713768998368798e-07
23,pew_work_family_detailed_023,0.0014464550866364974
24,pew_work_family_detailed_024,0.0020948919013089153
25,pew_work_family_detailed_025,0.0017133010439934144
26,pew_work_family_detailed_026,0.0026345231485327626
27,pew_work_family_detailed_027,6.18238537682178e-07
28,pew_work_family_detailed_028,1.000169554592828e-06
29,pew_work_family_detailed_029,0.00012075756531323169
30,pew_work_family_detailed_030,0.005563425250613621
31,pew_work_family_detailed_031,0.0027252364772929138
32,pew_work_family_detailed_032,0.0039011132052973463
33,pew_work_family_detailed_033,0.00013681525479521532
34,pew_work_family_detailed_034,0.0008723992962694477
35,pew_work_family_detailed_035,0.002353922045338749
36,pew_work_family_detailed_036,0.0016846097455366915
37,pew_work_family_detailed_037,0.00013556693297845412
38,pew_work_family_detailed_038,0.00017778299776326253
39,pew_work_family_detailed_039,0.008515497485345731
40,pew_work_family_detailed_040,0.00010241350611006473
41,pew_work_family_detailed_041,0.0008305406064819073
42,pew_work_family_detailed_042,0.002919903546162307
43,pew_work_family_detailed_043,1.1644926359246414e-05
44,pew_work_family_detailed_044,0.0012053917630409684
45,pew_work_family_detailed_045,0.005234452290270523
46,pew_work_family_detailed_046,0.0004571657686716117
47,pew_work_family_detailed_047,0.0005488684019293256
48,pew_work_family_detailed_048,9.658629209399347e-05
49,pew_work_family_detailed_049,0.015433035711823202
50,pew_work_family_detailed_050,0.0019684985364475374
51,pew_work_family_detailed_051,0.004784642041492569
52,pew_work_family_detailed_052,5.8305743637022354e-05
53,pew_work_family_detailed_053,5.8098800360081085e-05
54,pew_work_family_detailed_054,0.002956619450000296
55,pew_work_family_detailed_055,0.0002667137736210942
56,pew_work_family_detailed_056,5.5228579008336394e-05
57,pew_work_family_detailed_057,0.0012583124410248188
58,pew_work_family_detailed_058,8.920120320484635e-07
59,pew_work_family_detailed_059,0.0005729410280698021
60,pew_work_family_detailed_060,0.0006006857422456281
61,pew_work_family_detailed_061,0.0003264952899738522
62,pew_work_family_detailed_062,0.014831403799805317
63,pew_work_family_detailed_063,0.004590728629917419
64,pew_work_family_detailed_064,0.0021424382785430063
65,pew_work_family_detailed_065,0.02218220999270682
66,pew_work_family_detailed_066,0.00010601493225734812
67,pew_work_family_detailed_067,0.0011666948926650387
68,pew_work_family_detailed_068,0.0002460164813713169
69,pew_work_family_detailed_069,6.873092642677648e-07
70,pew_work_family_detailed_070,3.8605059755013486e-07
71,pew_work_family_detailed_071,0.00038206138070147506
72,pew_work_family_detailed_072,0.0010208070446423476
73,pew_work_family_detailed_073,0.005182089059922133
74,pew_work_family_detailed_074,2.583935304900062e-05
75,pew_work_family_detailed_075,0.0012695735822962182
76,pew_work_family_detailed_076,7.094592464375477e-07
77,pew_work_family_detailed_077,8.185780715021338e-05
78,pew_work_family_detailed_078,0.0037053319188977214
79,pew_work_family_detailed_079,0.0026372457339555884
80,pew_work_family_detailed_080,0.00719363862168969
81,pew_work_family_detailed_081,0.00017617326001730373
82,pew_work_family_detailed_082,0.000949056002993303
83,pew_work_family_detailed_083,0.003482616803696046
84,pew_work_family_detailed_084,0.0003103111641420247
85,pew_work_family_detailed_085,8.669754932513559e-07
86,pew_work_family_detailed_086,3.4554668179426173e-07
87,pew_work_family_detailed_087,8.22507947308804e-05
88,pew_work_family_detailed_088,6.361321809266302e-05
89,pew_work_family_detailed_089,0.0010046382563485019
90,pew_work_family_detailed_090,0.0017281297823679561
91,pew_work_family_detailed_091,0.00037602813722255763
92,pew_work_family_detailed_092,0.002197804643808142
93,pew_work_family_detailed_093,0.00011524233227511064
94,pew_work_family_detailed_094,9.416812445730282e-05
95,pew_work_family_detailed_095,0.00017335116065455628
96,pew_work_family_detailed_096,0.0043948216197176775
97,pew_work_family_detailed_repair1_001,2.8147314552007176e-05
98,pew_work_family_detailed_repair1_002,0.00022824526289340309
99,pew_work_family_detailed_repair1_003,7.275248130191218e-07
100,pew_work_family_detailed_repair1_004,0.0054723141886615576
101,pew_work_family_detailed_repair1_005,0.0024311753803545042
102,pew_work_family_detailed_repair1_006,0.00016319367558471318
103,pew_work_family_detailed_repair1_007,0.00015467348832278366
104,pew_work_family_detailed_repair1_008,0.004066892692130093
105,pew_work_family_detailed_repair1_009,0.011123083667045092
106,pew_work_family_detailed_repair1_010,0.0014389571344720117
107,pew_work_family_detailed_repair1_011,0.00034295226692567394
108,pew_work_family_detailed_repair1_012,0.002592340639563569
109,pew_work_family_detailed_repair1_013,0.00025818886232052327
110,pew_work_family_detailed_repair1_014,5.6403153044963775e-05
111,pew_work_family_detailed_repair1_015,4.382188305681261e-05
112,pew_work_family_detailed_repair1_016,0.002050234786640561
113,pew_work_family_detailed_repair1_017,0.001534790284527038
114,pew_work_family_detailed_repair1_018,0.00011467062529474954
115,pew_work_family_detailed_repair1_019,0.00043097398846812774
116,pew_work_family_detailed_repair1_020,0.002448910837417076
117,pew_work_family_detailed_repair1_021,0.004822201127960428
118,pew_work_family_detailed_repair1_022,0.003974090578509094
119,pew_work_family_detailed_repair1_023,0.003694645940676796
120,pew_work_family_detailed_repair1_024,0.00011981016464877909
121,pew_work_family_detailed_repair1_025,0.00013785449019918541
122,pew_work_family_detailed_repair1_026,0.00415271096541437
123,pew_work_family_detailed_repair1_027,0.000984868931458769
124,pew_work_family_detailed_repair1_028,0.000314373425458859
125,pew_work_family_detailed_repair1_029,0.0026116232826063576
126,pew_work_family_detailed_repair1_030,0.0007442377615020683
127,pew_work_family_detailed_repair1_031,0.00027142156779183486
128,pew_work_family_detailed_repair1_032,0.0018448992682965789
129,pew_work_family_detailed_repair1_033,0.00019523996292007673
130,pew_work_family_detailed_repair1_034,0.0004212354423409444
131,pew_work_family_detailed_repair1_035,0.000923556844366601
132,pew_work_family_detailed_repair1_036,0.00045556189055871824
133,pew_work_family_detailed_repair1_037,0.0020183553520779136
134,pew_work_family_detailed_repair1_038,2.67648596286211e-07
135,pew_work_family_detailed_repair1_039,0.006882864433110445
136,pew_work_family_detailed_repair1_040,0.0021627450727971028
137,pew_work_family_detailed_repair1_041,0.00028541670256675643
138,pew_work_family_detailed_repair1_042,0.000297613914195546
139,pew_work_family_detailed_repair1_043,0.00867565235201783
140,pew_work_family_detailed_repair1_044,0.000789293863543447
141,pew_work_family_detailed_repair1_045,0.00015874865684246554
142,pew_work_family_detailed_repair1_046,0.008874673655828603
143,pew_work_family_detailed_repair1_047,0.0007654936214035805
144,pew_work_family_detailed_repair1_048,0.021369208793701903
145,pew_work_family_detailed_repair1_049,0.00010780266798776929
146,pew_work_family_detailed_repair1_050,0.00037370950590784254
147,pew_work_family_detailed_repair1_051,0.0035456234349408645
148,pew_work_family_detailed_repair1_052,0.0003443983417256967
149,pew_work_family_detailed_repair1_053,0.00015380142980846333
150,pew_work_family_detailed_repair1_054,0.0012738082664319943
151,pew_work_family_detailed_repair1_055,0.002162255179580903
152,pew_work_family_detailed_repair1_056,0.009827064543737225
153,pew_work_family_detailed_repair1_057,0.000688232145581183
154,pew_work_family_detailed_repair1_058,0.013055980308300654
155,pew_work_family_detailed_repair1_059,0.0001778431524806564
156,pew_work_family_detailed_repair1_060,0.001068394751390222
157,pew_work_family_detailed_repair1_061,0.0002851422301341528
158,pew_work_family_detailed_repair1_062,0.0008372266490635061
159,pew_work_family_detailed_repair1_063,0.004261939823138695
160,pew_work_family_detailed_repair1_064,0.00013855019678274278
161,pew_work_family_detailed_repair1_065,0.001980151781472952
162,pew_work_family_detailed_repair1_066,0.0041067407558519915
163,pew_work_family_detailed_repair1_067,7.674993896966975e-07
164,pew_work_family_detailed_repair1_068,7.628613960610498e-05
165,pew_work_family_detailed_repair1_069,0.0012742982467234185
166,pew_work_family_detailed_repair1_070,0.011743980796629982
167,pew_work_family_detailed_repair1_071,0.0010376532153415123
168,pew_work_family_detailed_repair1_072,5.6159691218665505e-05
169,pew_work_family_detailed_repair1_073,0.007871027699745705
170,pew_work_family_detailed_repair1_074,0.0003386385192461938
171,pew_work_family_detailed_repair1_075,0.0006909782753643697
172,pew_work_family_detailed_repair1_076,0.003648061948749979
173,pew_work_family_detailed_repair1_077,0.0005287350516386458
174,pew_work_family_detailed_repair1_078,0.00018267690918142318
175,pew_work_family_detailed_repair1_079,0.0002949235707850357
176,pew_work_family_detailed_repair1_080,0.00020871518555853094
177,pew_work_family_detailed_repair1_081,0.0018841881857391627
178,pew_work_family_detailed_repair1_082,0.0027834628656784547
179,pew_work_family_detailed_repair1_083,0.007228504080985805
180,pew_work_family_detailed_repair1_084,0.0006405503959209061
181,pew_work_family_detailed_repair1_085,0.0002741718031960702
182,pew_work_family_detailed_repair1_086,0.0011389858266825724
183,pew_work_family_detailed_repair1_087,0.0022487884728616186
184,pew_work_family_detailed_repair1_088,0.0021856428907537553
185,pew_work_family_detailed_repair1_089,1.9541384372872013e-05
186,pew_work_family_detailed_repair1_090,0.00042080964312038894
187,pew_work_family_detailed_repair1_091,0.0008336438769561666
188,pew_work_family_detailed_repair1_092,0.0039521611438487645
189,pew_work_family_detailed_repair1_093,0.00300882421292586
190,pew_work_family_detailed_repair1_094,0.023574462006811635
191,pew_work_family_detailed_repair1_095,0.0021179958076433716
192,pew_work_family_detailed_repair1_096,0.0006719250231563346
193,pew_work_family_detailed_repair1_097,0.0070228934931257925
194,pew_work_family_detailed_repair1_098,0.0021555227132352794
195,pew_work_family_detailed_repair1_099,0.0005849364760527742
196,pew_work_family_detailed_repair1_100,0.0029104224850604685
197,pew_work_family_detailed_repair1_101,0.00619292003000923
198,pew_work_family_detailed_repair1_102,0.0010423755700158192
199,pew_work_family_detailed_repair1_103,0.0003247715628866147
200,pew_work_family_detailed_repair1_104,7.196483016983464e-05
201,pew_work_family_detailed_repair1_105,0.007602354603241595
202,pew_work_family_detailed_repair1_106,0.0069064858159249565
203,pew_work_family_detailed_repair1_107,0.0003811680249546401
204,pew_work_family_detailed_repair1_108,0.00019664733860502728
205,pew_work_family_detailed_repair1_109,0.002200006648828662
206,pew_work_family_detailed_repair1_110,0.0005269178917733628
207,pew_work_family_detailed_repair1_111,0.00017406852272543828
208,pew_work_family_detailed_repair1_112,5.71333695086081e-05
209,pew_work_family_detailed_repair1_113,0.01534861050302213
210,pew_work_family_detailed_repair1_114,0.0025728527629818618
211,pew_work_family_detailed_repair1_115,0.0015263453079106147
212,pew_work_family_detailed_repair1_116,0.0001444869144258761
213,pew_work_family_detailed_repair1_117,0.0014660713647329335
214,pew_work_family_detailed_repair1_118,0.000391446836514862
215,pew_work_family_detailed_repair1_119,0.020185896776155482
216,pew_work_family_detailed_repair1_120,0.0033516802888725037
217,pew_work_family_detailed_repair1_121,0.0020055504994474296
218,pew_work_family_detailed_repair1_122,0.0003991013748971137
219,pew_work_family_detailed_repair1_123,0.0008800878016510591
220,pew_work_family_detailed_repair1_124,0.0008577626702399165
221,pew_work_family_detailed_repair1_125,0.031683274510335174
222,pew_work_family_detailed_repair1_126,0.0010166657441920046
223,pew_work_family_detailed_repair1_127,0.0024444914235242725
224,pew_work_family_detailed_repair1_128,0.009288903128309378
225,pew_work_family_detailed_repair1_129,0.002575684656276707
226,pew_work_family_detailed_repair1_130,0.0051394727939639675
227,pew_work_family_detailed_repair1_131,6.933672927498101e-05
228,pew_work_family_detailed_repair1_132,0.0034802875097365606
229,pew_work_family_detailed_repair1_133,0.0035664316393438163
230,pew_work_family_detailed_repair1_134,0.0008658322778738787
231,pew_work_family_detailed_repair1_135,0.0017592895304773342
232,pew_work_family_detailed_repair1_136,0.002114055379036525
233,pew_work_family_detailed_repair1_137,0.0013394573592660612
234,pew_work_family_detailed_repair1_138,3.3572588112283083e-07
235,pew_work_family_detailed_repair1_139,9.107701970994996e-05
236,pew_work_family_detailed_repair1_140,0.0012946791102524634
237,pew_work_family_detailed_repair1_141,0.005880230200950166
238,pew_work_family_detailed_repair1_142,0.0024556819781996774
239,pew_work_family_detailed_repair1_143,0.0010601446433932263
240,pew_work_family_detailed_repair1_144,0.0006106629215054542
241,pew_work_family_detailed_repair1_145,0.0008823639554394886
242,pew_work_family_detailed_repair1_146,0.00115048178956705
243,pew_work_family_detailed_repair1_147,0.0012987968355613446
244,pew_work_family_detailed_repair1_148,0.008205871747804074
245,pew_work_family_detailed_repair1_149,0.002699383508322983
246,pew_work_family_detailed_repair1_150,0.00041914600639127283
247,pew_work_family_detailed_repair1_151,0.007519824512676993
248,pew_work_family_detailed_repair1_152,0.0006817254708632694
249,pew_work_family_detailed_repair1_153,0.0011320225223993854
250,pew_work_family_detailed_repair1_154,0.0005311454656207684
251,pew_work_family_detailed_repair1_155,0.0022377934923406484
252,pew_work_family_detailed_repair1_156,0.00018495643686487098
253,pew_work_family_detailed_repair1_157,0.00017993861657285512
254,pew_work_family_detailed_repair1_158,0.001696954580642301
255,pew_work_family_detailed_repair1_159,0.001163089234376811
256,pew_work_family_detailed_repair1_160,0.002079097363125692
257,pew_work_family_detailed_repair1_161,0.00021945860719336865
258,pew_work_family_detailed_repair1_162,0.0005532425916171618
259,pew_work_family_detailed_repair1_163,0.00014011325807889422
260,pew_work_family_detailed_repair1_164,0.0006536891337073357
261,pew_work_family_detailed_repair1_165,0.0010194242745158969
262,pew_work_family_detailed_repair1_166,0.0039635650580044845
263,pew_work_family_detailed_repair1_167,0.018995982163734573
264,pew_work_family_detailed_repair1_168,0.0019861484820095023
265,pew_work_family_detailed_repair1_169,0.004233494259121865
266,pew_work_family_detailed_repair1_170,0.0023938063913356766
267,pew_work_family_detailed_repair1_171,0.004977089755420749
268,pew_work_family_detailed_repair1_172,0.0028094494777286543
269,pew_work_family_detailed_repair1_173,0.010894634838860556
270,pew_work_family_detailed_repair1_174,0.0004377073908864374
271,pew_work_family_detailed_repair1_175,0.002205088248199666
272,pew_work_family_detailed_repair1_176,5.19475548751607e-07
273,pew_work_family_detailed_repair1_177,5.606843177853361e-06
274,pew_work_family_detailed_repair1_178,0.0037744705887911676
275,pew_work_family_detailed_repair1_179,0.0004200031994979192
276,pew_work_family_detailed_repair1_180,0.004987759363358595
277,pew_work_family_detailed_repair1_181,0.001646000968016578
278,pew_work_family_detailed_repair1_182,0.0012298294385885743
279,pew_work_family_detailed_repair1_183,1.5548191471384928e-05
