support_id,job_id,weight
1,teen_social_life_support_001,0.0
2,teen_social_life_support_002,0.0
3,teen_social_life_support_003,0.0
4,teen_social_life_support_004,0.0
5,teen_social_life_support_005,0.0
6,teen_social_life_support_006,0.0
7,teen_social_life_support_007,0.0
8,teen_social_life_support_008,0.0
9,teen_social_life_support_009,0.0
10,teen_social_life_support_010,0.0
11,teen_social_life_support_011,0.0
12,teen_social_life_support_012,0.0
13,teen_social_life_support_013,0.0
14,teen_social_life_support_014,0.0
15,teen_social_life_support_015,0.04742655761560962
16,teen_social_life_support_016,0.0
17,teen_social_life_support_017,0.0
18,teen_social_life_support_018,0.0
19,teen_social_life_support_019,0.0
20,teen_social_life_support_020,0.0
21,teen_social_life_support_021,0.0
22,teen_social_life_support_022,0.0
23,teen_social_life_support_023,0.0
24,teen_social_life_support_024,0.0
25,teen_social_life_support_025,0.0
26,teen_social_life_support_026,0.0
27,teen_social_life_support_027,0.0
28,teen_social_life_support_028,0.0
29,teen_social_life_support_029,0.0
30,teen_social_life_support_030,0.0
31,teen_social_life_support_031,0.0
32,teen_social_life_support_032,0.0
33,teen_social_life_support_033,0.0
34,teen_social_life_support_034,0.0
35,teen_social_life_support_035,0.0
36,teen_social_life_support_036,0.0
37,teen_social_life_support_037,0.0
38,teen_social_life_support_038,0.0
39,teen_social_life_support_039,0.0
40,teen_social_life_support_040,0.0
41,teen_social_life_support_041,0.0
42,teen_social_life_support_042,0.0
43,teen_social_life_support_043,0.0
44,teen_social_life_support_044,0.0
45,teen_social_life_support_045,0.0
46,teen_social_life_support_046,0.0
47,teen_social_life_support_047,0.0
48,teen_social_life_support_048,0.0
49,teen_social_life_support_049,0.0
50,teen_social_life_support_050,0.0
51,teen_social_life_support_051,0.0
52,teen_social_life_support_052,0.0
53,teen_social_life_support_053,0.0
54,teen_social_life_support_054,0.0
55,teen_social_life_support_055,0.0
56,teen_social_life_support_056,0.0
57,teen_social_life_support_057,0.0
58,teen_social_life_support_058,0.0
59,teen_social_life_support_059,0.0
60,teen_social_life_support_060,0.0
61,teen_social_life_support_061,0.0
62,teen_social_life_support_062,0.0
63,teen_social_life_support_063,0.0
64,teen_social_life_support_064,0.0
65,teen_social_life_support_065,0.0
66,teen_social_life_support_066,0.0
67,teen_social_life_support_067,0.0
68,teen_social_life_support_068,0.0
69,teen_social_life_support_069,0.0
70,teen_social_life_support_070,0.0
71,teen_social_life_support_071,0.0
72,teen_social_life_support_072,0.0
73,teen_social_life_support_073,0.0
74,teen_social_life_support_074,0.0
75,teen_social_life_support_075,0.04887971786236346
76,teen_social_life_support_076,0.0
77,teen_social_life_support_077,0.0
78,teen_social_life_support_078,0.0
79,teen_social_life_support_079,0.0
80,teen_social_life_support_080,0.0
81,teen_social_life_support_081,0.0
82,teen_social_life_support_082,0.0
83,teen_social_life_support_083,0.0
84,teen_social_life_support_084,0.0
85,teen_social_life_support_085,0.0
86,teen_social_life_support_086,0.0
87,teen_social_life_support_087,0.0
88,teen_social_life_support_088,0.0
89,teen_social_life_support_089,0.0
90,teen_social_life_support_090,0.0
91,teen_social_life_support_091,0.0
92,teen_social_life_support_092,0.0061115331176516486
93,teen_social_life_support_093,0.0
94,teen_social_life_support_094,0.0
95,teen_social_life_support_095,0.0
96,teen_social_life_support_096,0.0
97,teen_social_life_support_097,0.0
98,teen_social_life_support_098,0.0
99,teen_social_life_support_099,0.0
100,teen_social_life_support_100,0.0
101,teen_social_life_support_101,0.0
102,teen_social_life_support_102,0.0
103,teen_social_life_support_103,0.0
104,teen_social_life_support_104,0.0
105,teen_social_life_support_105,0.0
106,teen_social_life_support_106,0.0
107,teen_social_life_support_107,0.0
108,teen_social_life_support_108,0.0
109,teen_social_life_support_109,0.0
110,teen_social_life_support_110,0.0
111,teen_social_life_support_111,0.0
112,teen_social_life_support_112,0.0
113,teen_social_life_support_113,0.0
114,teen_social_life_support_114,0.0
115,teen_social_life_support_115,0.0
