job_id,support_id,status,code,message,item,raw_sum,min_probability,max_probability
teen_social_life_target_repair1_001,1,ok,,,social_media_hours,1.0,0.16,0.68
teen_social_life_target_repair1_001,1,ok,,,posting_frequency,1.0,0.08,0.56
teen_social_life_target_repair1_001,1,ok,,,late_night_use,1.0,0.06,0.5
teen_social_life_target_repair1_001,1,ok,,,sleep_interference,1.0,0.13,0.43
teen_social_life_target_repair1_001,1,ok,,,social_comparison,1.0,0.05,0.49
teen_social_life_target_repair1_001,1,ok,,,connection_effect,1.0,0.16,0.62
teen_social_life_target_repair1_001,1,ok,,,parental_rules,1.0,0.05,0.55
teen_social_life_target_repair1_001,1,ok,,,primary_platform,1.0,0.01,0.49
teen_social_life_target_repair1_001,1,ok,,,school_effort,1.0,0.02,0.62
teen_social_life_target_repair1_001,1,ok,,,academic_confidence,1.0,0.01,0.71
teen_social_life_target_repair1_001,1,ok,,,homework_distraction,1.0,0.08,0.45
teen_social_life_target_repair1_001,1,ok,,,organized_activity,1.0,0.15,0.38
teen_social_life_target_repair1_001,1,ok,,,career_clarity,1.0,0.07,0.53
teen_social_life_target_repair1_001,1,ok,,,future_optimism,1.0,0.04,0.55
teen_social_life_target_repair1_001,1,ok,,,peer_belonging,1.0,0.03,0.61
teen_social_life_target_repair1_002,2,ok,,,social_media_hours,1.0,0.15,0.67
teen_social_life_target_repair1_002,2,ok,,,posting_frequency,1.0,0.11,0.46
teen_social_life_target_repair1_002,2,ok,,,late_night_use,1.0,0.08,0.46
teen_social_life_target_repair1_002,2,ok,,,sleep_interference,1.0,0.06,0.48
teen_social_life_target_repair1_002,2,ok,,,social_comparison,1.0,0.14,0.43
teen_social_life_target_repair1_002,2,ok,,,connection_effect,1.0,0.18,0.58
teen_social_life_target_repair1_002,2,ok,,,parental_rules,1.0,0.04,0.64
teen_social_life_target_repair1_002,2,ok,,,primary_platform,1.0,0.05,0.43
teen_social_life_target_repair1_002,2,ok,,,school_effort,1.0,0.08,0.43
teen_social_life_target_repair1_002,2,ok,,,academic_confidence,1.0,0.07,0.52
teen_social_life_target_repair1_002,2,ok,,,homework_distraction,0.9999999999999999,0.08,0.48
teen_social_life_target_repair1_002,2,ok,,,organized_activity,0.9999999999999999,0.12,0.42
teen_social_life_target_repair1_002,2,ok,,,career_clarity,0.9999999999999999,0.1,0.45
teen_social_life_target_repair1_002,2,ok,,,future_optimism,1.0,0.04,0.63
teen_social_life_target_repair1_002,2,ok,,,peer_belonging,1.0,0.04,0.5
teen_social_life_target_repair1_003,3,ok,,,social_media_hours,1.0,0.05,0.71
teen_social_life_target_repair1_003,3,ok,,,posting_frequency,1.0,0.1,0.46
teen_social_life_target_repair1_003,3,ok,,,late_night_use,1.0,0.03,0.56
teen_social_life_target_repair1_003,3,ok,,,sleep_interference,1.0,0.12,0.43
teen_social_life_target_repair1_003,3,ok,,,social_comparison,0.9999999999999999,0.08,0.46
teen_social_life_target_repair1_003,3,ok,,,connection_effect,1.0,0.06,0.63
teen_social_life_target_repair1_003,3,ok,,,parental_rules,1.0,0.08,0.5
teen_social_life_target_repair1_003,3,ok,,,primary_platform,1.0,0.01,0.58
teen_social_life_target_repair1_003,3,ok,,,school_effort,1.0,0.02,0.58
teen_social_life_target_repair1_003,3,ok,,,academic_confidence,1.0000000000000002,0.11,0.39
teen_social_life_target_repair1_003,3,ok,,,homework_distraction,1.0,0.07,0.48
teen_social_life_target_repair1_003,3,ok,,,organized_activity,0.9999999999999999,0.11,0.43
teen_social_life_target_repair1_003,3,ok,,,career_clarity,1.0,0.07,0.54
teen_social_life_target_repair1_003,3,ok,,,future_optimism,1.0,0.02,0.65
teen_social_life_target_repair1_003,3,ok,,,peer_belonging,1.0,0.02,0.63
teen_social_life_target_repair1_004,4,ok,,,social_media_hours,0.9999999999999999,0.08,0.62
teen_social_life_target_repair1_004,4,ok,,,posting_frequency,1.0,0.05,0.65
teen_social_life_target_repair1_004,4,ok,,,late_night_use,1.0,0.04,0.61
teen_social_life_target_repair1_004,4,ok,,,sleep_interference,1.0,0.05,0.52
teen_social_life_target_repair1_004,4,ok,,,social_comparison,1.0,0.12,0.47
teen_social_life_target_repair1_004,4,ok,,,connection_effect,1.0,0.2,0.57
teen_social_life_target_repair1_004,4,ok,,,parental_rules,1.0,0.06,0.56
teen_social_life_target_repair1_004,4,ok,,,primary_platform,1.0,0.01,0.4
teen_social_life_target_repair1_004,4,ok,,,school_effort,1.0,0.02,0.66
teen_social_life_target_repair1_004,4,ok,,,academic_confidence,1.0,0.02,0.69
teen_social_life_target_repair1_004,4,ok,,,homework_distraction,1.0,0.15,0.43
teen_social_life_target_repair1_004,4,ok,,,organized_activity,0.9999999999999999,0.1,0.43
teen_social_life_target_repair1_004,4,ok,,,career_clarity,1.0,0.05,0.57
teen_social_life_target_repair1_004,4,ok,,,future_optimism,1.0,0.04,0.54
teen_social_life_target_repair1_004,4,ok,,,peer_belonging,1.0,0.03,0.62
teen_social_life_target_repair1_005,5,ok,,,social_media_hours,1.0,0.14,0.68
teen_social_life_target_repair1_005,5,ok,,,posting_frequency,0.9999999999999999,0.08,0.48
teen_social_life_target_repair1_005,5,ok,,,late_night_use,0.9999999999999999,0.08,0.46
teen_social_life_target_repair1_005,5,ok,,,sleep_interference,1.0,0.14,0.4
teen_social_life_target_repair1_005,5,ok,,,social_comparison,1.0,0.05,0.5
teen_social_life_target_repair1_005,5,ok,,,connection_effect,1.0,0.14,0.52
teen_social_life_target_repair1_005,5,ok,,,parental_rules,1.0,0.03,0.68
teen_social_life_target_repair1_005,5,ok,,,primary_platform,1.0,0.02,0.46
teen_social_life_target_repair1_005,5,ok,,,school_effort,1.0,0.1,0.43
teen_social_life_target_repair1_005,5,ok,,,academic_confidence,1.0,0.04,0.6
teen_social_life_target_repair1_005,5,ok,,,homework_distraction,1.0,0.08,0.45
teen_social_life_target_repair1_005,5,ok,,,organized_activity,1.0,0.13,0.39
teen_social_life_target_repair1_005,5,ok,,,career_clarity,1.0,0.08,0.45
teen_social_life_target_repair1_005,5,ok,,,future_optimism,1.0,0.06,0.48
teen_social_life_target_repair1_005,5,ok,,,peer_belonging,1.0,0.08,0.46
teen_social_life_target_repair1_006,6,ok,,,social_media_hours,1.0,0.12,0.72
teen_social_life_target_repair1_006,6,ok,,,posting_frequency,1.0,0.12,0.52
teen_social_life_target_repair1_006,6,ok,,,late_night_use,1.0,0.04,0.52
teen_social_life_target_repair1_006,6,ok,,,sleep_interference,1.0,0.14,0.44
teen_social_life_target_repair1_006,6,ok,,,social_comparison,1.0,0.11,0.45
teen_social_life_target_repair1_006,6,ok,,,connection_effect,1.0,0.2,0.58
teen_social_life_target_repair1_006,6,ok,,,parental_rules,1.0,0.07,0.55
teen_social_life_target_repair1_006,6,ok,,,primary_platform,1.0,0.06,0.56
teen_social_life_target_repair1_006,6,ok,,,school_effort,1.0,0.02,0.67
teen_social_life_target_repair1_006,6,ok,,,academic_confidence,1.0,0.02,0.72
teen_social_life_target_repair1_006,6,ok,,,homework_distraction,0.9999999999999999,0.08,0.5
teen_social_life_target_repair1_006,6,ok,,,organized_activity,1.0,0.15,0.43
teen_social_life_target_repair1_006,6,ok,,,career_clarity,1.0,0.03,0.65
teen_social_life_target_repair1_006,6,ok,,,future_optimism,1.0,0.12,0.43
