support_id,job_id,item,option_index,option_code,option_label,probability
1,teen_social_big_support_aug2_129,social_media_hours,0,1,Less than one hour,0.58
1,teen_social_big_support_aug2_129,social_media_hours,1,2,One to three hours,0.34
1,teen_social_big_support_aug2_129,social_media_hours,2,3,Four or more hours,0.08
1,teen_social_big_support_aug2_129,posting_frequency,0,1,Never or almost never,0.27
1,teen_social_big_support_aug2_129,posting_frequency,1,2,Less than once a week,0.48
1,teen_social_big_support_aug2_129,posting_frequency,2,3,A few times a week,0.18
1,teen_social_big_support_aug2_129,posting_frequency,3,4,At least once a day,0.07
1,teen_social_big_support_aug2_129,late_night_use,0,1,Never,0.54
1,teen_social_big_support_aug2_129,late_night_use,1,2,Rarely,0.3
1,teen_social_big_support_aug2_129,late_night_use,2,3,Sometimes,0.12
1,teen_social_big_support_aug2_129,late_night_use,3,4,Often,0.04
1,teen_social_big_support_aug2_129,sleep_interference,0,1,Never,0.07
1,teen_social_big_support_aug2_129,sleep_interference,1,2,Rarely,0.18
1,teen_social_big_support_aug2_129,sleep_interference,2,3,Sometimes,0.3
1,teen_social_big_support_aug2_129,sleep_interference,3,4,Often,0.45
1,teen_social_big_support_aug2_129,social_comparison,0,1,Never,0.12
1,teen_social_big_support_aug2_129,social_comparison,1,2,Rarely,0.24
1,teen_social_big_support_aug2_129,social_comparison,2,3,Sometimes,0.46
1,teen_social_big_support_aug2_129,social_comparison,3,4,Often,0.18
1,teen_social_big_support_aug2_129,connection_effect,0,1,Makes me feel less connected,0.18
1,teen_social_big_support_aug2_129,connection_effect,1,2,Makes little difference,0.57
1,teen_social_big_support_aug2_129,connection_effect,2,3,Makes me feel more connected,0.25
1,teen_social_big_support_aug2_129,parental_rules,0,1,No rules,0.1
1,teen_social_big_support_aug2_129,parental_rules,1,2,A few loose rules,0.25
1,teen_social_big_support_aug2_129,parental_rules,2,3,Some clear rules,0.48
1,teen_social_big_support_aug2_129,parental_rules,3,4,Very strict rules,0.17
1,teen_social_big_support_aug2_129,primary_platform,0,1,TikTok,0.2
1,teen_social_big_support_aug2_129,primary_platform,1,2,Instagram,0.42
1,teen_social_big_support_aug2_129,primary_platform,2,3,YouTube,0.14
1,teen_social_big_support_aug2_129,primary_platform,3,4,Snapchat,0.16
1,teen_social_big_support_aug2_129,primary_platform,4,5,Another platform,0.06
1,teen_social_big_support_aug2_129,primary_platform,5,6,I do not use social media,0.02
2,teen_social_big_support_aug2_130,social_media_hours,0,1,Less than one hour,0.52
2,teen_social_big_support_aug2_130,social_media_hours,1,2,One to three hours,0.38
2,teen_social_big_support_aug2_130,social_media_hours,2,3,Four or more hours,0.1
2,teen_social_big_support_aug2_130,posting_frequency,0,1,Never or almost never,0.12
2,teen_social_big_support_aug2_130,posting_frequency,1,2,Less than once a week,0.23
2,teen_social_big_support_aug2_130,posting_frequency,2,3,A few times a week,0.45
2,teen_social_big_support_aug2_130,posting_frequency,3,4,At least once a day,0.2
2,teen_social_big_support_aug2_130,late_night_use,0,1,Never,0.24
2,teen_social_big_support_aug2_130,late_night_use,1,2,Rarely,0.48
2,teen_social_big_support_aug2_130,late_night_use,2,3,Sometimes,0.2
2,teen_social_big_support_aug2_130,late_night_use,3,4,Often,0.08
2,teen_social_big_support_aug2_130,sleep_interference,0,1,Never,0.58
2,teen_social_big_support_aug2_130,sleep_interference,1,2,Rarely,0.28
2,teen_social_big_support_aug2_130,sleep_interference,2,3,Sometimes,0.1
2,teen_social_big_support_aug2_130,sleep_interference,3,4,Often,0.04
2,teen_social_big_support_aug2_130,social_comparison,0,1,Never,0.55
2,teen_social_big_support_aug2_130,social_comparison,1,2,Rarely,0.29
2,teen_social_big_support_aug2_130,social_comparison,2,3,Sometimes,0.12
2,teen_social_big_support_aug2_130,social_comparison,3,4,Often,0.04
2,teen_social_big_support_aug2_130,connection_effect,0,1,Makes me feel less connected,0.1
