job_id,support_id,status,code,message,item,raw_sum,min_probability,max_probability
pew_w154_diff1_n12_001,1,ok,,,hobbies,1.0,0.35,0.65
pew_w154_diff1_n12_001,1,ok,,,physical_abilities,1.0,0.25,0.75
pew_w154_diff1_n12_001,1,ok,,,parenting,1.0,0.48,0.52
pew_w154_diff1_n12_001,1,ok,,,feelings,1.0,0.38,0.62
pew_w154_diff1_n12_001,1,ok,,,workplace,1.0,0.32,0.68
pew_w154_diff1_n12_002,2,ok,,,hobbies,1.0,0.05,0.95
pew_w154_diff1_n12_002,2,ok,,,physical_abilities,1.0,0.18,0.82
pew_w154_diff1_n12_002,2,ok,,,parenting,1.0,0.38,0.62
pew_w154_diff1_n12_002,2,ok,,,feelings,1.0,0.24,0.76
pew_w154_diff1_n12_002,2,ok,,,workplace,1.0,0.32,0.68
pew_w154_diff1_n12_003,3,ok,,,hobbies,1.0,0.45,0.55
pew_w154_diff1_n12_003,3,ok,,,physical_abilities,1.0,0.36,0.64
pew_w154_diff1_n12_003,3,ok,,,parenting,1.0,0.38,0.62
pew_w154_diff1_n12_003,3,ok,,,feelings,1.0,0.45,0.55
pew_w154_diff1_n12_003,3,ok,,,workplace,1.0,0.28,0.72
pew_w154_diff1_n12_004,4,ok,,,hobbies,1.0,0.35,0.65
pew_w154_diff1_n12_004,4,ok,,,physical_abilities,1.0,0.03,0.97
pew_w154_diff1_n12_004,4,ok,,,parenting,1.0,0.45,0.55
pew_w154_diff1_n12_004,4,ok,,,feelings,1.0,0.38,0.62
pew_w154_diff1_n12_004,4,ok,,,workplace,1.0,0.2,0.8
pew_w154_diff1_n12_005,5,ok,,,hobbies,1.0,0.48,0.52
pew_w154_diff1_n12_005,5,ok,,,physical_abilities,1.0,0.2,0.8
pew_w154_diff1_n12_005,5,ok,,,parenting,1.0,0.32,0.68
pew_w154_diff1_n12_005,5,ok,,,feelings,1.0,0.38,0.62
pew_w154_diff1_n12_005,5,ok,,,workplace,1.0,0.36,0.64
pew_w154_diff1_n12_006,6,ok,,,hobbies,1.0,0.42,0.58
pew_w154_diff1_n12_006,6,ok,,,physical_abilities,1.0,0.22,0.78
pew_w154_diff1_n12_006,6,ok,,,parenting,1.0,0.05,0.95
pew_w154_diff1_n12_006,6,ok,,,feelings,1.0,0.3,0.7
pew_w154_diff1_n12_006,6,ok,,,workplace,1.0,0.28,0.72
pew_w154_diff1_n12_007,7,ok,,,hobbies,1.0,0.46,0.54
pew_w154_diff1_n12_007,7,ok,,,physical_abilities,1.0,0.24,0.76
pew_w154_diff1_n12_007,7,ok,,,parenting,1.0,0.41,0.59
pew_w154_diff1_n12_007,7,ok,,,feelings,1.0,0.38,0.62
pew_w154_diff1_n12_007,7,ok,,,workplace,1.0,0.32,0.68
pew_w154_diff1_n12_008,8,ok,,,hobbies,1.0,0.45,0.55
pew_w154_diff1_n12_008,8,ok,,,physical_abilities,1.0,0.18,0.82
pew_w154_diff1_n12_008,8,ok,,,parenting,1.0,0.38,0.62
pew_w154_diff1_n12_008,8,ok,,,feelings,1.0,0.06,0.94
pew_w154_diff1_n12_008,8,ok,,,workplace,1.0,0.3,0.7
pew_w154_diff1_n12_009,9,ok,,,hobbies,1.0,0.44,0.56
pew_w154_diff1_n12_009,9,ok,,,physical_abilities,1.0,0.22,0.78
pew_w154_diff1_n12_009,9,ok,,,parenting,1.0,0.39,0.61
pew_w154_diff1_n12_009,9,ok,,,feelings,1.0,0.37,0.63
pew_w154_diff1_n12_009,9,ok,,,workplace,1.0,0.32,0.68
pew_w154_diff1_n12_010,10,ok,,,hobbies,1.0,0.38,0.62
pew_w154_diff1_n12_010,10,ok,,,physical_abilities,1.0,0.12,0.88
pew_w154_diff1_n12_010,10,ok,,,parenting,1.0,0.46,0.54
pew_w154_diff1_n12_010,10,ok,,,feelings,1.0,0.25,0.75
pew_w154_diff1_n12_010,10,ok,,,workplace,1.0,0.08,0.92
pew_w154_diff1_n12_011,11,ok,,,hobbies,1.0,0.12,0.88
pew_w154_diff1_n12_011,11,ok,,,physical_abilities,1.0,0.28,0.72
pew_w154_diff1_n12_011,11,ok,,,parenting,1.0,0.14,0.86
pew_w154_diff1_n12_011,11,ok,,,feelings,1.0,0.18,0.82
pew_w154_diff1_n12_011,11,ok,,,workplace,1.0,0.1,0.9
pew_w154_diff1_n12_012,12,ok,,,hobbies,1.0,0.08,0.92
pew_w154_diff1_n12_012,12,ok,,,physical_abilities,1.0,0.03,0.97
pew_w154_diff1_n12_012,12,ok,,,parenting,1.0,0.07,0.93
pew_w154_diff1_n12_012,12,ok,,,feelings,1.0,0.04,0.96
pew_w154_diff1_n12_012,12,ok,,,workplace,1.0,0.12,0.88
