support_id,job_id,item,option_index,option_code,option_label,probability
1,pew_w154_diff1_uniform_repair_r1_097,hobbies,0,1,Men and women are basically similar,0.64
1,pew_w154_diff1_uniform_repair_r1_097,hobbies,1,2,Men and women are basically different,0.36
1,pew_w154_diff1_uniform_repair_r1_097,physical_abilities,0,1,Men and women are basically similar,0.58
1,pew_w154_diff1_uniform_repair_r1_097,physical_abilities,1,2,Men and women are basically different,0.42
1,pew_w154_diff1_uniform_repair_r1_097,parenting,0,1,Men and women are basically similar,0.68
1,pew_w154_diff1_uniform_repair_r1_097,parenting,1,2,Men and women are basically different,0.32
1,pew_w154_diff1_uniform_repair_r1_097,feelings,0,1,Men and women are basically similar,0.6
1,pew_w154_diff1_uniform_repair_r1_097,feelings,1,2,Men and women are basically different,0.4
1,pew_w154_diff1_uniform_repair_r1_097,workplace,0,1,Men and women are basically similar,0.72
1,pew_w154_diff1_uniform_repair_r1_097,workplace,1,2,Men and women are basically different,0.28
2,pew_w154_diff1_uniform_repair_r1_098,hobbies,0,1,Men and women are basically similar,0.35
2,pew_w154_diff1_uniform_repair_r1_098,hobbies,1,2,Men and women are basically different,0.65
2,pew_w154_diff1_uniform_repair_r1_098,physical_abilities,0,1,Men and women are basically similar,0.58
2,pew_w154_diff1_uniform_repair_r1_098,physical_abilities,1,2,Men and women are basically different,0.42
2,pew_w154_diff1_uniform_repair_r1_098,parenting,0,1,Men and women are basically similar,0.37
2,pew_w154_diff1_uniform_repair_r1_098,parenting,1,2,Men and women are basically different,0.63
2,pew_w154_diff1_uniform_repair_r1_098,feelings,0,1,Men and women are basically similar,0.56
2,pew_w154_diff1_uniform_repair_r1_098,feelings,1,2,Men and women are basically different,0.44
2,pew_w154_diff1_uniform_repair_r1_098,workplace,0,1,Men and women are basically similar,0.39
2,pew_w154_diff1_uniform_repair_r1_098,workplace,1,2,Men and women are basically different,0.61
3,pew_w154_diff1_uniform_repair_r1_099,hobbies,0,1,Men and women are basically similar,0.62
3,pew_w154_diff1_uniform_repair_r1_099,hobbies,1,2,Men and women are basically different,0.38
3,pew_w154_diff1_uniform_repair_r1_099,physical_abilities,0,1,Men and women are basically similar,0.58
3,pew_w154_diff1_uniform_repair_r1_099,physical_abilities,1,2,Men and women are basically different,0.42
3,pew_w154_diff1_uniform_repair_r1_099,parenting,0,1,Men and women are basically similar,0.36
3,pew_w154_diff1_uniform_repair_r1_099,parenting,1,2,Men and women are basically different,0.64
3,pew_w154_diff1_uniform_repair_r1_099,feelings,0,1,Men and women are basically similar,0.31
3,pew_w154_diff1_uniform_repair_r1_099,feelings,1,2,Men and women are basically different,0.69
3,pew_w154_diff1_uniform_repair_r1_099,workplace,0,1,Men and women are basically similar,0.4
3,pew_w154_diff1_uniform_repair_r1_099,workplace,1,2,Men and women are basically different,0.6
4,pew_w154_diff1_uniform_repair_r1_100,hobbies,0,1,Men and women are basically similar,0.36
4,pew_w154_diff1_uniform_repair_r1_100,hobbies,1,2,Men and women are basically different,0.64
4,pew_w154_diff1_uniform_repair_r1_100,physical_abilities,0,1,Men and women are basically similar,0.58
4,pew_w154_diff1_uniform_repair_r1_100,physical_abilities,1,2,Men and women are basically different,0.42
4,pew_w154_diff1_uniform_repair_r1_100,parenting,0,1,Men and women are basically similar,0.34
4,pew_w154_diff1_uniform_repair_r1_100,parenting,1,2,Men and women are basically different,0.66
4,pew_w154_diff1_uniform_repair_r1_100,feelings,0,1,Men and women are basically similar,0.31
4,pew_w154_diff1_uniform_repair_r1_100,feelings,1,2,Men and women are basically different,0.69
4,pew_w154_diff1_uniform_repair_r1_100,workplace,0,1,Men and women are basically similar,0.62
4,pew_w154_diff1_uniform_repair_r1_100,workplace,1,2,Men and women are basically different,0.38
5,pew_w154_diff1_uniform_repair_r1_101,hobbies,0,1,Men and women are basically similar,0.34
5,pew_w154_diff1_uniform_repair_r1_101,hobbies,1,2,Men and women are basically different,0.66
5,pew_w154_diff1_uniform_repair_r1_101,physical_abilities,0,1,Men and women are basically similar,0.25
5,pew_w154_diff1_uniform_repair_r1_101,physical_abilities,1,2,Men and women are basically different,0.75
5,pew_w154_diff1_uniform_repair_r1_101,parenting,0,1,Men and women are basically similar,0.68
5,pew_w154_diff1_uniform_repair_r1_101,parenting,1,2,Men and women are basically different,0.32
5,pew_w154_diff1_uniform_repair_r1_101,feelings,0,1,Men and women are basically similar,0.31
5,pew_w154_diff1_uniform_repair_r1_101,feelings,1,2,Men and women are basically different,0.69
5,pew_w154_diff1_uniform_repair_r1_101,workplace,0,1,Men and women are basically similar,0.39
5,pew_w154_diff1_uniform_repair_r1_101,workplace,1,2,Men and women are basically different,0.61
6,pew_w154_diff1_uniform_repair_r1_102,hobbies,0,1,Men and women are basically similar,0.64
6,pew_w154_diff1_uniform_repair_r1_102,hobbies,1,2,Men and women are basically different,0.36
6,pew_w154_diff1_uniform_repair_r1_102,physical_abilities,0,1,Men and women are basically similar,0.58
6,pew_w154_diff1_uniform_repair_r1_102,physical_abilities,1,2,Men and women are basically different,0.42
6,pew_w154_diff1_uniform_repair_r1_102,parenting,0,1,Men and women are basically similar,0.62
6,pew_w154_diff1_uniform_repair_r1_102,parenting,1,2,Men and women are basically different,0.38
6,pew_w154_diff1_uniform_repair_r1_102,feelings,0,1,Men and women are basically similar,0.34
6,pew_w154_diff1_uniform_repair_r1_102,feelings,1,2,Men and women are basically different,0.66
6,pew_w154_diff1_uniform_repair_r1_102,workplace,0,1,Men and women are basically similar,0.39
6,pew_w154_diff1_uniform_repair_r1_102,workplace,1,2,Men and women are basically different,0.61
7,pew_w154_diff1_uniform_repair_r1_103,hobbies,0,1,Men and women are basically similar,0.64
7,pew_w154_diff1_uniform_repair_r1_103,hobbies,1,2,Men and women are basically different,0.36
7,pew_w154_diff1_uniform_repair_r1_103,physical_abilities,0,1,Men and women are basically similar,0.27
7,pew_w154_diff1_uniform_repair_r1_103,physical_abilities,1,2,Men and women are basically different,0.73
7,pew_w154_diff1_uniform_repair_r1_103,parenting,0,1,Men and women are basically similar,0.41
7,pew_w154_diff1_uniform_repair_r1_103,parenting,1,2,Men and women are basically different,0.59
7,pew_w154_diff1_uniform_repair_r1_103,feelings,0,1,Men and women are basically similar,0.58
7,pew_w154_diff1_uniform_repair_r1_103,feelings,1,2,Men and women are basically different,0.42
7,pew_w154_diff1_uniform_repair_r1_103,workplace,0,1,Men and women are basically similar,0.69
7,pew_w154_diff1_uniform_repair_r1_103,workplace,1,2,Men and women are basically different,0.31
8,pew_w154_diff1_uniform_repair_r1_104,hobbies,0,1,Men and women are basically similar,0.64
