job_id,support_id,status,code,message,item,raw_sum,min_probability,max_probability
pew_w154_diff1_uniform_repair_r1_097,1,ok,,,hobbies,1.0,0.36,0.64
pew_w154_diff1_uniform_repair_r1_097,1,ok,,,physical_abilities,1.0,0.42,0.58
pew_w154_diff1_uniform_repair_r1_097,1,ok,,,parenting,1.0,0.32,0.68
pew_w154_diff1_uniform_repair_r1_097,1,ok,,,feelings,1.0,0.4,0.6
pew_w154_diff1_uniform_repair_r1_097,1,ok,,,workplace,1.0,0.28,0.72
pew_w154_diff1_uniform_repair_r1_098,2,ok,,,hobbies,1.0,0.35,0.65
pew_w154_diff1_uniform_repair_r1_098,2,ok,,,physical_abilities,1.0,0.42,0.58
pew_w154_diff1_uniform_repair_r1_098,2,ok,,,parenting,1.0,0.37,0.63
pew_w154_diff1_uniform_repair_r1_098,2,ok,,,feelings,1.0,0.44,0.56
pew_w154_diff1_uniform_repair_r1_098,2,ok,,,workplace,1.0,0.39,0.61
pew_w154_diff1_uniform_repair_r1_099,3,ok,,,hobbies,1.0,0.38,0.62
pew_w154_diff1_uniform_repair_r1_099,3,ok,,,physical_abilities,1.0,0.42,0.58
pew_w154_diff1_uniform_repair_r1_099,3,ok,,,parenting,1.0,0.36,0.64
pew_w154_diff1_uniform_repair_r1_099,3,ok,,,feelings,1.0,0.31,0.69
pew_w154_diff1_uniform_repair_r1_099,3,ok,,,workplace,1.0,0.4,0.6
pew_w154_diff1_uniform_repair_r1_100,4,ok,,,hobbies,1.0,0.36,0.64
pew_w154_diff1_uniform_repair_r1_100,4,ok,,,physical_abilities,1.0,0.42,0.58
pew_w154_diff1_uniform_repair_r1_100,4,ok,,,parenting,1.0,0.34,0.66
pew_w154_diff1_uniform_repair_r1_100,4,ok,,,feelings,1.0,0.31,0.69
pew_w154_diff1_uniform_repair_r1_100,4,ok,,,workplace,1.0,0.38,0.62
pew_w154_diff1_uniform_repair_r1_101,5,ok,,,hobbies,1.0,0.34,0.66
pew_w154_diff1_uniform_repair_r1_101,5,ok,,,physical_abilities,1.0,0.25,0.75
pew_w154_diff1_uniform_repair_r1_101,5,ok,,,parenting,1.0,0.32,0.68
pew_w154_diff1_uniform_repair_r1_101,5,ok,,,feelings,1.0,0.31,0.69
pew_w154_diff1_uniform_repair_r1_101,5,ok,,,workplace,1.0,0.39,0.61
pew_w154_diff1_uniform_repair_r1_102,6,ok,,,hobbies,1.0,0.36,0.64
pew_w154_diff1_uniform_repair_r1_102,6,ok,,,physical_abilities,1.0,0.42,0.58
pew_w154_diff1_uniform_repair_r1_102,6,ok,,,parenting,1.0,0.38,0.62
pew_w154_diff1_uniform_repair_r1_102,6,ok,,,feelings,1.0,0.34,0.66
pew_w154_diff1_uniform_repair_r1_102,6,ok,,,workplace,1.0,0.39,0.61
pew_w154_diff1_uniform_repair_r1_103,7,ok,,,hobbies,1.0,0.36,0.64
pew_w154_diff1_uniform_repair_r1_103,7,ok,,,physical_abilities,1.0,0.27,0.73
pew_w154_diff1_uniform_repair_r1_103,7,ok,,,parenting,1.0,0.41,0.59
pew_w154_diff1_uniform_repair_r1_103,7,ok,,,feelings,1.0,0.42,0.58
pew_w154_diff1_uniform_repair_r1_103,7,ok,,,workplace,1.0,0.31,0.69
pew_w154_diff1_uniform_repair_r1_104,8,ok,,,hobbies,1.0,0.36,0.64
pew_w154_diff1_uniform_repair_r1_104,8,ok,,,physical_abilities,1.0,0.42,0.58
pew_w154_diff1_uniform_repair_r1_104,8,ok,,,parenting,1.0,0.33,0.67
pew_w154_diff1_uniform_repair_r1_104,8,ok,,,feelings,1.0,0.31,0.69
pew_w154_diff1_uniform_repair_r1_104,8,ok,,,workplace,1.0,0.38,0.62
pew_w154_diff1_uniform_repair_r1_105,9,ok,,,hobbies,1.0,0.34,0.66
pew_w154_diff1_uniform_repair_r1_105,9,ok,,,physical_abilities,1.0,0.43,0.57
pew_w154_diff1_uniform_repair_r1_105,9,ok,,,parenting,1.0,0.38,0.62
pew_w154_diff1_uniform_repair_r1_105,9,ok,,,feelings,1.0,0.44,0.56
pew_w154_diff1_uniform_repair_r1_105,9,ok,,,workplace,1.0,0.39,0.61
pew_w154_diff1_uniform_repair_r1_106,10,ok,,,hobbies,1.0,0.35,0.65
pew_w154_diff1_uniform_repair_r1_106,10,ok,,,physical_abilities,1.0,0.22,0.78
pew_w154_diff1_uniform_repair_r1_106,10,ok,,,parenting,1.0,0.33,0.67
pew_w154_diff1_uniform_repair_r1_106,10,ok,,,feelings,1.0,0.28,0.72
pew_w154_diff1_uniform_repair_r1_106,10,ok,,,workplace,1.0,0.26,0.74
pew_w154_diff1_uniform_repair_r1_107,11,ok,,,hobbies,1.0,0.36,0.64
pew_w154_diff1_uniform_repair_r1_107,11,ok,,,physical_abilities,1.0,0.25,0.75
pew_w154_diff1_uniform_repair_r1_107,11,ok,,,parenting,1.0,0.39,0.61
pew_w154_diff1_uniform_repair_r1_107,11,ok,,,feelings,1.0,0.42,0.58
pew_w154_diff1_uniform_repair_r1_107,11,ok,,,workplace,1.0,0.34,0.66
pew_w154_diff1_uniform_repair_r1_108,12,ok,,,hobbies,1.0,0.36,0.64
