support_id,job_id,weight
1,teen_social_life_blueprints_001,0.0
2,teen_social_life_blueprints_002,0.10517185562923785
3,teen_social_life_blueprints_003,0.0
4,teen_social_life_blueprints_004,0.0
5,teen_social_life_blueprints_005,0.0
6,teen_social_life_blueprints_006,0.0
7,teen_social_life_blueprints_007,0.0
8,teen_social_life_blueprints_008,0.0
9,teen_social_life_blueprints_009,0.0
10,teen_social_life_blueprints_010,0.0
11,teen_social_life_blueprints_011,0.0
12,teen_social_life_blueprints_012,0.0
13,teen_social_life_blueprints_013,0.0
14,teen_social_life_blueprints_014,0.0
15,teen_social_life_blueprints_015,0.0
16,teen_social_life_blueprints_016,0.0
17,teen_social_life_blueprints_017,0.0
18,teen_social_life_blueprints_018,0.0
19,teen_social_life_blueprints_019,0.0
20,teen_social_life_blueprints_020,0.19373905539013558
21,teen_social_life_blueprints_021,0.0
22,teen_social_life_blueprints_022,0.0
23,teen_social_life_blueprints_023,0.0
24,teen_social_life_blueprints_024,0.0
25,teen_social_life_blueprints_025,0.0
26,teen_social_life_blueprints_026,0.0
27,teen_social_life_blueprints_027,0.02129659126229118
28,teen_social_life_blueprints_028,0.0
29,teen_social_life_blueprints_029,0.0
30,teen_social_life_blueprints_030,0.0
31,teen_social_life_blueprints_031,0.0
32,teen_social_life_blueprints_032,0.0
33,teen_social_life_blueprints_033,0.0
34,teen_social_life_blueprints_034,0.0
35,teen_social_life_blueprints_035,0.0
36,teen_social_life_blueprints_036,0.0
37,teen_social_life_blueprints_037,0.0
38,teen_social_life_blueprints_038,0.0
39,teen_social_life_blueprints_039,0.0
40,teen_social_life_blueprints_040,0.0
41,teen_social_life_blueprints_041,0.0
42,teen_social_life_blueprints_042,0.00852581813279771
43,teen_social_life_blueprints_043,0.0
44,teen_social_life_blueprints_044,0.0
45,teen_social_life_blueprints_045,0.017858162128974713
46,teen_social_life_blueprints_046,0.0
47,teen_social_life_blueprints_047,0.0
48,teen_social_life_blueprints_048,0.0
49,teen_social_life_blueprints_049,0.15037653272259482
50,teen_social_life_blueprints_050,0.0
51,teen_social_life_blueprints_051,0.0
52,teen_social_life_blueprints_052,0.0
53,teen_social_life_blueprints_053,0.0
54,teen_social_life_blueprints_054,0.0
55,teen_social_life_blueprints_055,0.0
56,teen_social_life_blueprints_056,0.0
57,teen_social_life_blueprints_057,0.0
58,teen_social_life_blueprints_058,0.0
59,teen_social_life_blueprints_059,0.0
60,teen_social_life_blueprints_060,0.0
61,teen_social_life_blueprints_061,0.0
62,teen_social_life_blueprints_062,0.0
63,teen_social_life_blueprints_063,0.0
64,teen_social_life_blueprints_064,0.0
65,teen_social_life_blueprints_065,0.1286551818937069
66,teen_social_life_blueprints_066,0.0
67,teen_social_life_blueprints_067,0.0
68,teen_social_life_blueprints_068,0.0
69,teen_social_life_blueprints_069,0.0
70,teen_social_life_blueprints_070,0.0
71,teen_social_life_blueprints_071,0.0
72,teen_social_life_blueprints_072,0.0
73,teen_social_life_blueprints_073,0.0
74,teen_social_life_blueprints_074,0.0
75,teen_social_life_blueprints_075,0.0
76,teen_social_life_blueprints_076,0.0
77,teen_social_life_blueprints_077,0.0
78,teen_social_life_blueprints_078,0.0
79,teen_social_life_blueprints_079,0.0
80,teen_social_life_blueprints_080,0.0
81,teen_social_life_blueprints_081,0.0
82,teen_social_life_blueprints_082,0.0025699660695480764
83,teen_social_life_blueprints_083,0.0
84,teen_social_life_blueprints_084,0.0
85,teen_social_life_blueprints_085,0.0
86,teen_social_life_blueprints_086,0.0
87,teen_social_life_blueprints_087,0.0
88,teen_social_life_blueprints_088,0.0
89,teen_social_life_blueprints_089,0.0
90,teen_social_life_blueprints_090,0.0
91,teen_social_life_blueprints_091,0.0
92,teen_social_life_blueprints_092,0.0
93,teen_social_life_blueprints_093,0.0
94,teen_social_life_blueprints_094,0.0
95,teen_social_life_blueprints_095,0.0
96,teen_social_life_blueprints_096,0.0
97,teen_social_life_blueprints_097,0.0
98,teen_social_life_blueprints_098,0.0
99,teen_social_life_blueprints_099,0.0
100,teen_social_life_blueprints_100,0.0
101,teen_social_life_blueprints_101,0.0
102,teen_social_life_blueprints_102,0.0
103,teen_social_life_blueprints_103,0.0
104,teen_social_life_blueprints_104,0.0
105,teen_social_life_blueprints_105,0.0
106,teen_social_life_blueprints_106,0.34615407220204286
107,teen_social_life_blueprints_107,0.02565276456867035
108,teen_social_life_blueprints_108,0.0
109,teen_social_life_blueprints_109,0.0
110,teen_social_life_blueprints_110,0.0
111,teen_social_life_blueprints_111,0.0
112,teen_social_life_blueprints_112,0.0
113,teen_social_life_blueprints_113,0.0
114,teen_social_life_blueprints_114,0.0
115,teen_social_life_blueprints_115,0.0
116,teen_social_life_blueprints_116,0.0
117,teen_social_life_blueprints_117,0.0
118,teen_social_life_blueprints_118,0.0
119,teen_social_life_blueprints_119,0.0
120,teen_social_life_blueprints_120,0.0
121,teen_social_life_blueprints_121,0.0
122,teen_social_life_blueprints_122,0.0
123,teen_social_life_blueprints_123,0.0
124,teen_social_life_blueprints_124,0.0
125,teen_social_life_blueprints_125,0.0
126,teen_social_life_blueprints_126,0.0
127,teen_social_life_blueprints_127,0.0
128,teen_social_life_blueprints_128,0.0
