support_id,job_id,weight
1,teen_social_life_support_001,1.6217068406823456e-07
2,teen_social_life_support_002,1.7562358012473484e-07
3,teen_social_life_support_003,3.940679587354332e-07
4,teen_social_life_support_004,3.7081598371153682e-06
5,teen_social_life_support_005,6.101230039277896e-07
6,teen_social_life_support_006,7.51018414837517e-08
7,teen_social_life_support_007,1.6054371655124644e-07
8,teen_social_life_support_008,1.1462628272563412e-07
9,teen_social_life_support_009,1.7844632449862836e-07
10,teen_social_life_support_010,2.8188911862223524e-07
11,teen_social_life_support_011,2.423735271750735e-07
12,teen_social_life_support_012,9.275020230610062e-08
13,teen_social_life_support_013,1.9968955892030942e-07
14,teen_social_life_support_014,9.50997542469124e-08
15,teen_social_life_support_015,0.20799787160522362
16,teen_social_life_support_016,1.512089072579668e-06
17,teen_social_life_support_017,1.9238171241601853e-07
18,teen_social_life_support_018,8.222629863003824e-08
19,teen_social_life_support_019,3.740905389703961e-08
20,teen_social_life_support_020,0.00012743916939175434
21,teen_social_life_support_021,2.0438424526921224e-07
22,teen_social_life_support_022,6.817095089239046e-08
23,teen_social_life_support_023,9.457705134606871e-07
24,teen_social_life_support_024,9.340961663647178e-08
25,teen_social_life_support_025,2.2671837362622322e-07
26,teen_social_life_support_026,2.1964249346693233e-07
27,teen_social_life_support_027,2.4642975457628265e-07
28,teen_social_life_support_028,2.334833593040127e-08
29,teen_social_life_support_029,7.197599454483621e-07
30,teen_social_life_support_030,3.338123550557211e-08
31,teen_social_life_support_031,5.076455087194439e-06
32,teen_social_life_support_032,4.6240472359136547e-07
33,teen_social_life_support_033,1.7279153785958497e-06
34,teen_social_life_support_034,0.0003255039693135983
35,teen_social_life_support_035,4.8573040819089595e-08
36,teen_social_life_support_036,4.362981563141145e-08
37,teen_social_life_support_037,2.37854076718758e-06
38,teen_social_life_support_038,5.197251991936884e-07
39,teen_social_life_support_039,2.3724964744722302e-07
40,teen_social_life_support_040,2.389625035270281e-07
41,teen_social_life_support_041,1.220438117531314e-07
42,teen_social_life_support_042,1.1534520472799027e-07
43,teen_social_life_support_043,2.857531896557564e-07
44,teen_social_life_support_044,1.7096754091676535e-08
45,teen_social_life_support_045,8.087246364433844e-07
46,teen_social_life_support_046,7.419058962683057e-07
47,teen_social_life_support_047,2.4358064628448817e-07
48,teen_social_life_support_048,8.174885697148254e-08
49,teen_social_life_support_049,3.47787193300349e-07
50,teen_social_life_support_050,1.5587446709942657e-06
51,teen_social_life_support_051,1.14465359071272e-07
52,teen_social_life_support_052,2.457899105631312e-08
53,teen_social_life_support_053,1.3660573990398811e-06
54,teen_social_life_support_054,9.55681343566925e-07
55,teen_social_life_support_055,3.2793294384054947e-07
56,teen_social_life_support_056,6.722615761039039e-09
57,teen_social_life_support_057,4.519814414664726e-07
58,teen_social_life_support_058,1.343221584902804e-06
59,teen_social_life_support_059,7.275398863213854e-07
60,teen_social_life_support_060,7.260869869873928e-08
61,teen_social_life_support_061,1.4555305538410066e-07
62,teen_social_life_support_062,1.335058525205842e-07
63,teen_social_life_support_063,9.373000109136617e-08
64,teen_social_life_support_064,3.6032912114956636e-07
65,teen_social_life_support_065,2.821329220969027e-07
66,teen_social_life_support_066,8.554330036152154e-08
67,teen_social_life_support_067,1.147189970158808e-07
68,teen_social_life_support_068,1.0039137176769391e-07
69,teen_social_life_support_069,1.5229218607585936e-07
70,teen_social_life_support_070,2.661440379278175e-07
71,teen_social_life_support_071,2.4139879997295883e-06
72,teen_social_life_support_072,1.395833278366473e-07
73,teen_social_life_support_073,1.3785210313767865e-07
74,teen_social_life_support_074,5.356922268812575e-07
75,teen_social_life_support_075,0.014067889775863577
76,teen_social_life_support_076,2.6616729308949907e-07
77,teen_social_life_support_077,1.486593659437401e-07
78,teen_social_life_support_078,1.7597565696295847e-07
79,teen_social_life_support_079,9.780792028281231e-08
80,teen_social_life_support_080,1.0624506453129818e-06
81,teen_social_life_support_081,2.85443491169417e-07
82,teen_social_life_support_082,2.9418909835063602e-08
83,teen_social_life_support_083,1.0856349522480983e-06
84,teen_social_life_support_084,1.897595196724472e-07
85,teen_social_life_support_085,1.8047039407350224e-07
86,teen_social_life_support_086,1.2999601873803302e-07
87,teen_social_life_support_087,2.0637551234096194e-07
88,teen_social_life_support_088,6.500830947446285e-08
89,teen_social_life_support_089,3.9570432184015163e-07
90,teen_social_life_support_090,6.148622662520496e-08
91,teen_social_life_support_091,4.0295575427143415e-07
92,teen_social_life_support_092,1.606638145601181e-06
93,teen_social_life_support_093,1.472962914589791e-06
94,teen_social_life_support_094,1.6080821630484327e-05
95,teen_social_life_support_095,0.01613204341512669
96,teen_social_life_support_096,6.34887933995049e-08
97,teen_social_life_support_097,3.822510014123751e-06
98,teen_social_life_support_098,1.2921600880738125e-06
99,teen_social_life_support_099,1.7729376830680497e-07
100,teen_social_life_support_100,0.0075458830125112895
101,teen_social_life_support_101,2.2285606341378596e-07
102,teen_social_life_support_102,1.0893648537164121e-07
103,teen_social_life_support_103,2.575771078213485e-07
104,teen_social_life_support_104,1.298442894857301e-08
105,teen_social_life_support_105,5.327660439631587e-07
106,teen_social_life_support_106,4.973933511131904e-07
107,teen_social_life_support_107,2.764439642190887e-07
108,teen_social_life_support_108,1.1353972970772318e-07
109,teen_social_life_support_109,4.598861942177166e-07
110,teen_social_life_support_110,6.081559752038948e-05
111,teen_social_life_support_111,1.4957062460808532e-07
112,teen_social_life_support_112,5.4110436879755854e-08
113,teen_social_life_support_113,1.1176533852089263e-06
114,teen_social_life_support_114,8.289238013806694e-07
115,teen_social_life_support_115,2.0954829877058548e-07
116,teen_social_life_support_116,4.186689468421288e-08
117,teen_social_life_support_117,9.127430813654638e-07
118,teen_social_life_support_118,5.708121318452089e-07
119,teen_social_life_support_119,8.866723811614731e-07
120,teen_social_life_support_120,6.85588932196704e-08
121,teen_social_life_support_121,1.7587791872801233e-07
122,teen_social_life_support_122,1.0787546866529556e-07
123,teen_social_life_support_123,1.9556573393337618e-07
124,teen_social_life_support_124,1.0097369424916349e-06
125,teen_social_life_support_125,2.7418341918212357e-07
126,teen_social_life_support_126,5.221089567226002e-08
127,teen_social_life_support_127,8.067528478559632e-08
128,teen_social_life_support_128,1.164789197444982e-07
129,teen_social_life_support_129,1.2428937594617166e-07
130,teen_social_life_support_130,3.185178959539768e-07
131,teen_social_life_support_131,1.0810850133482599e-05
132,teen_social_life_support_132,8.75732845459674e-08
133,teen_social_life_support_133,1.6987213514112902e-07
134,teen_social_life_support_134,4.055698263089481e-06
135,teen_social_life_support_135,1.67234031398938e-07
136,teen_social_life_support_136,1.4307685964092627e-07
137,teen_social_life_support_137,1.6270471486114335e-07
138,teen_social_life_support_138,5.886451315023746e-08
139,teen_social_life_support_139,4.17774070028139e-08
140,teen_social_life_support_140,0.020643652417356384
141,teen_social_life_support_141,2.5019203407447157e-07
142,teen_social_life_support_142,2.884805416624366e-08
143,teen_social_life_support_143,7.635628276274227e-07
144,teen_social_life_support_144,1.8305822492763148e-07
145,teen_social_life_support_145,2.1510314921873612e-07
146,teen_social_life_support_146,2.0755408985557248e-07
147,teen_social_life_support_147,2.371645500803654e-07
148,teen_social_life_support_148,4.6342277480988484e-08
149,teen_social_life_support_149,1.681617735826878e-06
150,teen_social_life_support_150,9.407348885849289e-08
151,teen_social_life_support_151,4.563149992640062e-07
152,teen_social_life_support_152,1.795614551112701e-07
153,teen_social_life_support_153,2.093782882303717e-06
154,teen_social_life_support_154,0.014267203221290476
155,teen_social_life_support_155,1.1162201656791847e-06
156,teen_social_life_support_156,6.339589940763423e-08
157,teen_social_life_support_157,1.9202054145499728e-06
158,teen_social_life_support_158,3.502186398476355e-07
159,teen_social_life_support_159,2.2280014550668225e-07
160,teen_social_life_support_160,5.15919215676036e-09
161,teen_social_life_support_161,1.4870964413649946e-07
162,teen_social_life_support_162,1.1492938353425033e-07
163,teen_social_life_support_163,5.013007701703414e-07
164,teen_social_life_support_164,2.1264212429993452e-08
165,teen_social_life_support_165,7.588616336872272e-07
166,teen_social_life_support_166,1.5404939762462495e-06
167,teen_social_life_support_167,2.48834494829311e-07
168,teen_social_life_support_168,8.078021540418271e-08
169,teen_social_life_support_169,3.601436422634944e-07
170,teen_social_life_support_170,0.027185022081375805
171,teen_social_life_support_171,1.4344838361361276e-07
172,teen_social_life_support_172,3.039893334809672e-08
173,teen_social_life_support_173,7.640256091710356e-07
174,teen_social_life_support_174,3.294614396076154e-07
175,teen_social_life_support_175,3.0701296176702877e-07
176,teen_social_life_support_176,1.2386483914013432e-08
177,teen_social_life_support_177,7.237309551376776e-07
178,teen_social_life_support_178,4.372789777210662e-07
179,teen_social_life_support_179,3.622972516998837e-07
180,teen_social_life_support_180,6.359233576637805e-08
181,teen_social_life_support_181,1.9600400105965255e-07
182,teen_social_life_support_182,1.21881818495878e-07
183,teen_social_life_support_183,3.2304264348340574e-07
184,teen_social_life_support_184,8.878511420074938e-07
185,teen_social_life_support_185,1.959057721100928e-07
186,teen_social_life_support_186,6.193545297815521e-08
187,teen_social_life_support_187,6.663866633336136e-08
188,teen_social_life_support_188,1.1443192949504623e-07
189,teen_social_life_support_189,1.3355065140687006e-07
190,teen_social_life_support_190,1.601922918139279e-07
191,teen_social_life_support_191,2.1389024783395987e-06
192,teen_social_life_support_192,7.732436107921801e-08
193,teen_social_life_support_193,1.8684478522234876e-07
194,teen_social_life_support_194,0.08840493729305057
195,teen_social_life_support_195,9.221828407743991e-07
196,teen_social_life_support_196,1.9495309864298977e-07
197,teen_social_life_support_197,1.9629094650658943e-07
198,teen_social_life_support_198,1.1956560488332743e-07
199,teen_social_life_support_199,1.1800774406036399e-07
200,teen_social_life_support_200,0.08257822036269861
201,teen_social_life_support_201,3.921777665636952e-07
202,teen_social_life_support_202,8.037426556770522e-08
203,teen_social_life_support_203,4.244558705427064e-07
204,teen_social_life_support_204,3.820888926675672e-07
205,teen_social_life_support_205,1.6556687992595575e-07
206,teen_social_life_support_206,2.4675341686756816e-07
207,teen_social_life_support_207,3.551740937802753e-07
208,teen_social_life_support_208,2.989401001356659e-08
209,teen_social_life_support_209,1.6733203790309557e-06
210,teen_social_life_support_210,4.2508625235012974e-08
211,teen_social_life_support_211,4.659051124004328e-07
212,teen_social_life_support_212,1.7781202480127428e-07
213,teen_social_life_support_213,0.0003225447804408777
214,teen_social_life_support_214,0.004286144662750412
215,teen_social_life_support_215,1.6459761134373554e-06
216,teen_social_life_support_216,6.021324761093613e-08
217,teen_social_life_support_217,5.719839119964972e-06
218,teen_social_life_support_218,3.33245529267319e-07
219,teen_social_life_support_219,2.1883379302480954e-07
220,teen_social_life_support_220,0.2929759053149752
221,teen_social_life_support_221,1.5757095685100267e-07
222,teen_social_life_support_222,1.6637881416780932e-07
223,teen_social_life_support_223,1.7932842025684007e-07
224,teen_social_life_support_224,7.242239168033196e-07
225,teen_social_life_support_225,7.254523026455696e-07
226,teen_social_life_support_226,5.384159768502678e-07
227,teen_social_life_support_227,3.07327314411256e-07
228,teen_social_life_support_228,1.3543629834169292e-07
229,teen_social_life_support_229,4.234268790739155e-07
230,teen_social_life_support_230,9.267656757208753e-07
231,teen_social_life_support_231,1.2929846791995428e-07
232,teen_social_life_support_232,4.042972481877143e-08
233,teen_social_life_support_233,1.6937257485416344e-06
234,teen_social_life_support_234,3.0194964097737013e-07
235,teen_social_life_support_235,5.254553171528708e-07
236,teen_social_life_support_236,9.193112212387003e-08
237,teen_social_life_support_237,0.018692846057152435
238,teen_social_life_support_238,3.13090500792772e-07
239,teen_social_life_support_239,1.9900697820459897e-06
240,teen_social_life_support_240,8.65297668280771e-08
241,teen_social_life_support_241,1.9582676202718172e-07
242,teen_social_life_support_242,1.4175282239943567e-07
243,teen_social_life_support_243,2.3532795687709952e-07
244,teen_social_life_support_244,9.775591671658958e-07
245,teen_social_life_support_245,2.378747652959012e-07
246,teen_social_life_support_246,8.719555923377237e-08
247,teen_social_life_support_247,5.2676185488810754e-08
248,teen_social_life_support_248,1.0508600653619745e-07
249,teen_social_life_support_249,2.1638508892828656e-07
250,teen_social_life_support_250,1.4365388523358279e-07
251,teen_social_life_support_251,9.476790318836194e-08
252,teen_social_life_support_252,6.775852383292311e-08
253,teen_social_life_support_253,1.5142674464808086e-07
254,teen_social_life_support_254,1.0641126729755187e-06
255,teen_social_life_support_255,2.0697142562553522e-07
256,teen_social_life_support_256,1.4784144849846625e-07
257,teen_social_life_support_257,1.6122564845285527e-07
258,teen_social_life_support_258,9.299156413295116e-08
259,teen_social_life_support_259,3.514549144808707e-08
260,teen_social_life_support_260,9.14449177456986e-07
261,teen_social_life_support_261,2.625147030280991e-07
262,teen_social_life_support_262,4.662711659731297e-08
263,teen_social_life_support_263,6.849770981531727e-07
264,teen_social_life_support_264,4.433731493475148e-07
265,teen_social_life_support_265,2.1413157441923524e-07
266,teen_social_life_support_266,2.008249566355522e-07
267,teen_social_life_support_267,3.345475043491234e-07
268,teen_social_life_support_268,3.331261816474263e-08
269,teen_social_life_support_269,5.458858716846963e-07
270,teen_social_life_support_270,4.016493113239429e-08
271,teen_social_life_support_271,7.568130966084725e-07
272,teen_social_life_support_272,2.1803736171660662e-07
273,teen_social_life_support_273,4.330403530920748e-06
274,teen_social_life_support_274,9.252957413097394e-06
275,teen_social_life_support_275,0.0003128614156067504
276,teen_social_life_support_276,5.287788404043022e-08
277,teen_social_life_support_277,8.75227826201965e-07
278,teen_social_life_support_278,6.10569809303126e-07
279,teen_social_life_support_279,2.067165992062409e-07
280,teen_social_life_support_280,6.200149299843266e-09
281,teen_social_life_support_281,1.5138588924400814e-07
282,teen_social_life_support_282,2.3104775690890212e-07
283,teen_social_life_support_283,3.7574603377612107e-07
284,teen_social_life_support_284,5.2282880921369856e-08
285,teen_social_life_support_285,1.6024848199852636e-06
286,teen_social_life_support_286,3.9444260528157144e-07
287,teen_social_life_support_287,2.8853254268403534e-07
288,teen_social_life_support_288,1.0644539801850935e-07
289,teen_social_life_support_289,5.074489644316507e-07
290,teen_social_life_support_290,5.889807099514741e-07
291,teen_social_life_support_291,1.283789591071578e-07
292,teen_social_life_support_292,4.7188361146440924e-08
293,teen_social_life_support_293,1.0352407620907917e-06
294,teen_social_life_support_294,2.6095058508627673e-07
295,teen_social_life_support_295,2.1129872998609965e-07
296,teen_social_life_support_296,6.472164795168639e-08
297,teen_social_life_support_297,3.6355761012682293e-07
298,teen_social_life_support_298,6.623798074965888e-07
299,teen_social_life_support_299,1.165294497224914e-06
300,teen_social_life_support_300,4.549876228204701e-08
301,teen_social_life_support_301,1.4233527814005715e-07
302,teen_social_life_support_302,1.4204532411715173e-07
303,teen_social_life_support_303,2.1455216504268405e-07
304,teen_social_life_support_304,7.031088140962205e-07
305,teen_social_life_support_305,3.411170621610865e-07
306,teen_social_life_support_306,9.32703033438304e-08
307,teen_social_life_support_307,6.170595378447051e-08
308,teen_social_life_support_308,1.4084167455005707e-07
309,teen_social_life_support_309,1.4562928804356296e-07
310,teen_social_life_support_310,4.3148597750312764e-07
311,teen_social_life_support_311,1.3102388578899576e-06
312,teen_social_life_support_312,9.098977997750862e-08
313,teen_social_life_support_313,1.3924862305067164e-07
314,teen_social_life_support_314,0.0030689266555266803
315,teen_social_life_support_315,1.0736398154921589e-08
316,teen_social_life_support_316,4.0137968586207274e-07
317,teen_social_life_support_317,1.9273047275787584e-07
318,teen_social_life_support_318,1.3386471434733897e-07
319,teen_social_life_support_319,5.245120874169885e-08
320,teen_social_life_support_320,8.350369917697078e-08
321,teen_social_life_support_321,2.92663169920587e-07
322,teen_social_life_support_322,1.1052139788063697e-07
323,teen_social_life_support_323,2.3668140509374443e-07
324,teen_social_life_support_324,2.084662227402112e-07
325,teen_social_life_support_325,1.8406205043743767e-07
326,teen_social_life_support_326,1.3726934622124458e-07
327,teen_social_life_support_327,2.2437188484912323e-07
328,teen_social_life_support_328,3.6153819269682267e-08
329,teen_social_life_support_329,3.2272637022702854e-07
330,teen_social_life_support_330,7.209067998677781e-08
331,teen_social_life_support_331,3.898657507165788e-07
332,teen_social_life_support_332,1.643599955428782e-07
333,teen_social_life_support_333,1.882409743116949e-05
334,teen_social_life_support_334,2.1077066518934044e-06
335,teen_social_life_support_335,0.043432043128652884
336,teen_social_life_support_336,9.970025946870518e-08
337,teen_social_life_support_337,2.6444594696784163e-06
338,teen_social_life_support_338,6.319189133314361e-07
339,teen_social_life_support_339,1.9854926383818652e-07
340,teen_social_life_support_340,4.4743124486119036e-08
341,teen_social_life_support_341,1.9224038815842805e-07
342,teen_social_life_support_342,1.203851109092077e-07
343,teen_social_life_support_343,1.998698931571415e-07
344,teen_social_life_support_344,6.96826369321068e-08
345,teen_social_life_support_345,4.845644476468449e-07
346,teen_social_life_support_346,0.02066256812397354
347,teen_social_life_support_347,2.8520343322824457e-07
348,teen_social_life_support_348,8.233611290632744e-08
349,teen_social_life_support_349,3.4179563357314833e-07
350,teen_social_life_support_350,1.089364862206267e-06
351,teen_social_life_support_351,9.139763444656865e-08
352,teen_social_life_support_352,1.8338476675619536e-08
353,teen_social_life_support_353,6.206513007698486e-06
354,teen_social_life_support_354,1.0204288647819163e-06
355,teen_social_life_support_355,2.1160202410700805e-07
356,teen_social_life_support_356,4.0630023293896224e-08
357,teen_social_life_support_357,1.0535603277849598e-06
358,teen_social_life_support_358,7.214087235201671e-07
359,teen_social_life_support_359,8.868772958908468e-06
360,teen_social_life_support_360,8.428333945386973e-08
361,teen_social_life_support_361,1.741247476950201e-07
362,teen_social_life_support_362,1.2094437251679772e-07
363,teen_social_life_support_363,3.2062688762682547e-07
364,teen_social_life_support_364,6.056514347525609e-07
365,teen_social_life_support_365,2.7830087385354233e-07
366,teen_social_life_support_366,7.340547210542034e-08
367,teen_social_life_support_367,3.6658269086025844e-08
368,teen_social_life_support_368,1.3510310396123e-07
369,teen_social_life_support_369,1.771200633256502e-07
370,teen_social_life_support_370,9.206764332157074e-08
371,teen_social_life_support_371,8.458343796032874e-07
372,teen_social_life_support_372,7.822622019568021e-08
373,teen_social_life_support_373,1.257146087798518e-07
374,teen_social_life_support_374,3.556177345152485e-08
375,teen_social_life_support_375,1.639577146461163e-08
376,teen_social_life_support_376,1.9490377425657839e-07
377,teen_social_life_support_377,2.5951699007409947e-07
378,teen_social_life_support_378,1.1236447794297392e-07
379,teen_social_life_support_379,7.228788054874535e-08
380,teen_social_life_support_380,3.5904929649151457e-10
381,teen_social_life_support_381,2.3894072840230506e-07
382,teen_social_life_support_382,4.890567162150172e-08
383,teen_social_life_support_383,5.773261171593836e-07
384,teen_social_life_support_384,1.1284093290036139e-07
385,teen_social_life_support_385,2.3694994671693645e-07
386,teen_social_life_support_386,1.2367047893611462e-07
387,teen_social_life_support_387,2.865851748845813e-07
388,teen_social_life_support_388,1.1041783504951329e-08
389,teen_social_life_support_389,3.2132949355427135e-07
390,teen_social_life_support_390,7.004625090494783e-08
391,teen_social_life_support_391,8.623651691231128e-07
392,teen_social_life_support_392,1.532264320358723e-07
393,teen_social_life_support_393,4.5259915754971685e-05
394,teen_social_life_support_394,1.7761828246794979e-06
395,teen_social_life_support_395,0.13273747726349852
396,teen_social_life_support_396,6.406934901752309e-08
397,teen_social_life_support_397,6.72647670211001e-06
398,teen_social_life_support_398,1.2053014204223444e-06
399,teen_social_life_support_399,1.90322919650284e-07
400,teen_social_life_support_400,6.011755066923298e-06
401,teen_social_life_support_401,1.30469821938573e-07
402,teen_social_life_support_402,1.1697891535558658e-07
403,teen_social_life_support_403,2.641732014687835e-07
404,teen_social_life_support_404,6.848179321637062e-10
405,teen_social_life_support_405,1.4642533692343965e-06
406,teen_social_life_support_406,4.1890861622009033e-07
407,teen_social_life_support_407,3.6152674097445954e-07
408,teen_social_life_support_408,1.0361591844110503e-07
409,teen_social_life_support_409,4.541645853385778e-07
410,teen_social_life_support_410,0.0007898071196181378
411,teen_social_life_support_411,1.6360751237972127e-07
412,teen_social_life_support_412,3.206240338407603e-08
413,teen_social_life_support_413,1.6466032565333993e-06
414,teen_social_life_support_414,5.696223953681199e-07
415,teen_social_life_support_415,4.0715432769292485e-07
416,teen_social_life_support_416,5.22912430829874e-09
417,teen_social_life_support_417,1.8806611652989104e-06
418,teen_social_life_support_418,1.3778188646318883e-06
419,teen_social_life_support_419,5.973249637216687e-06
420,teen_social_life_support_420,4.855007868246622e-08
421,teen_social_life_support_421,1.8318940427556448e-07
422,teen_social_life_support_422,1.633972065446877e-07
423,teen_social_life_support_423,2.66971344860625e-07
424,teen_social_life_support_424,1.1078404925387535e-06
425,teen_social_life_support_425,2.0461856882944074e-07
426,teen_social_life_support_426,3.554643365967308e-08
427,teen_social_life_support_427,1.0673430629164638e-07
428,teen_social_life_support_428,8.840816810156944e-08
429,teen_social_life_support_429,2.3026568700761041e-07
430,teen_social_life_support_430,1.9839059826939178e-07
431,teen_social_life_support_431,4.273102009346436e-07
432,teen_social_life_support_432,8.696087062241197e-08
433,teen_social_life_support_433,1.1572332558260212e-07
434,teen_social_life_support_434,2.190282731492332e-05
435,teen_social_life_support_435,3.407995253630377e-09
436,teen_social_life_support_436,2.8884384279695604e-07
437,teen_social_life_support_437,2.408396437771123e-07
438,teen_social_life_support_438,2.2716605371713186e-07
439,teen_social_life_support_439,7.441318756716992e-08
440,teen_social_life_support_440,3.1693507047840052e-06
441,teen_social_life_support_441,3.4310528509460056e-07
442,teen_social_life_support_442,2.881132218663957e-08
443,teen_social_life_support_443,3.7199000634319436e-07
